replication,r_used,series,metric,within_rep_mean,n_valid_origins,n_total_origins,valid_fraction
0,3.0,cell,UMP_Q_F_dim_U,4.0,25,25,1.0
0,3.0,cell,UMP_Q_F_dim_Q,5.0,25,25,1.0
0,3.0,cell,UMP_Q_F_shared_energy,1.9613848289745865,25,25,1.0
0,3.0,cell,UMP_Q_F_purity,0.49034620724364664,25,25,1.0
0,3.0,cell,UMP_Q_F_capture,0.3922769657949173,25,25,1.0
0,3.0,cell,UMP_Q_F_expected_random_purity,0.05000000000000001,25,25,1.0
0,3.0,cell,UMP_Q_F_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,UMP_Q_F_excess_purity,0.44034620724364665,25,25,1.0
0,3.0,cell,UMP_Q_F_excess_capture,0.35227696579491735,25,25,1.0
0,3.0,cell,UMP_Q_F_largest_canonical_correlation,0.9921850448558713,25,25,1.0
0,3.0,cell,UMP_Q_F_smallest_principal_angle,0.12503829831463248,25,25,1.0
0,3.0,cell,U4_Q_F_dim_U,4.0,25,25,1.0
0,3.0,cell,U4_Q_F_dim_Q,5.0,25,25,1.0
0,3.0,cell,U4_Q_F_shared_energy,1.9613848289745865,25,25,1.0
0,3.0,cell,U4_Q_F_purity,0.49034620724364664,25,25,1.0
0,3.0,cell,U4_Q_F_capture,0.3922769657949173,25,25,1.0
0,3.0,cell,U4_Q_F_expected_random_purity,0.05000000000000001,25,25,1.0
0,3.0,cell,U4_Q_F_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,U4_Q_F_excess_purity,0.44034620724364665,25,25,1.0
0,3.0,cell,U4_Q_F_excess_capture,0.35227696579491735,25,25,1.0
0,3.0,cell,U4_Q_F_largest_canonical_correlation,0.9921850448558713,25,25,1.0
0,3.0,cell,U4_Q_F_smallest_principal_angle,0.12503829831463248,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_dim_U,4.0,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_dim_Q,5.0,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_shared_energy,1.98058953180288,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_purity,0.49514738295072,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_capture,0.3961179063605759,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_expected_random_purity,0.05000000000000001,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_excess_purity,0.44514738295072,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_excess_capture,0.35611790636057605,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_largest_canonical_correlation,0.9868272804999326,25,25,1.0
0,3.0,cell,UMP_Q_F_unique_smallest_principal_angle,0.1624346842212346,25,25,1.0
0,3.0,cell,U4_Q_F_unique_dim_U,4.0,25,25,1.0
0,3.0,cell,U4_Q_F_unique_dim_Q,5.0,25,25,1.0
0,3.0,cell,U4_Q_F_unique_shared_energy,1.98058953180288,25,25,1.0
0,3.0,cell,U4_Q_F_unique_purity,0.49514738295072,25,25,1.0
0,3.0,cell,U4_Q_F_unique_capture,0.3961179063605759,25,25,1.0
0,3.0,cell,U4_Q_F_unique_expected_random_purity,0.05000000000000001,25,25,1.0
0,3.0,cell,U4_Q_F_unique_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,U4_Q_F_unique_excess_purity,0.44514738295072,25,25,1.0
0,3.0,cell,U4_Q_F_unique_excess_capture,0.35611790636057605,25,25,1.0
0,3.0,cell,U4_Q_F_unique_largest_canonical_correlation,0.9868272804999326,25,25,1.0
0,3.0,cell,U4_Q_F_unique_smallest_principal_angle,0.1624346842212346,25,25,1.0
0,3.0,cell,UMP_Q_C_dim_U,4.0,25,25,1.0
0,3.0,cell,UMP_Q_C_dim_Q,3.0,25,25,1.0
0,3.0,cell,UMP_Q_C_shared_energy,1.2931666751885669,25,25,1.0
0,3.0,cell,UMP_Q_C_purity,0.3232916687971417,25,25,1.0
0,3.0,cell,UMP_Q_C_capture,0.4310555583961889,25,25,1.0
0,3.0,cell,UMP_Q_C_expected_random_purity,0.03,25,25,1.0
0,3.0,cell,UMP_Q_C_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,UMP_Q_C_excess_purity,0.29329166879714175,25,25,1.0
0,3.0,cell,UMP_Q_C_excess_capture,0.391055558396189,25,25,1.0
0,3.0,cell,UMP_Q_C_largest_canonical_correlation,0.942648472308513,25,25,1.0
0,3.0,cell,UMP_Q_C_smallest_principal_angle,0.34029789545963146,25,25,1.0
0,3.0,cell,U4_Q_C_dim_U,4.0,25,25,1.0
0,3.0,cell,U4_Q_C_dim_Q,3.0,25,25,1.0
0,3.0,cell,U4_Q_C_shared_energy,1.2931666751885669,25,25,1.0
0,3.0,cell,U4_Q_C_purity,0.3232916687971417,25,25,1.0
0,3.0,cell,U4_Q_C_capture,0.4310555583961889,25,25,1.0
0,3.0,cell,U4_Q_C_expected_random_purity,0.03,25,25,1.0
0,3.0,cell,U4_Q_C_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,U4_Q_C_excess_purity,0.29329166879714175,25,25,1.0
0,3.0,cell,U4_Q_C_excess_capture,0.391055558396189,25,25,1.0
0,3.0,cell,U4_Q_C_largest_canonical_correlation,0.942648472308513,25,25,1.0
0,3.0,cell,U4_Q_C_smallest_principal_angle,0.34029789545963146,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_dim_U,4.0,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_dim_Q,3.0,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_shared_energy,1.3123713780168602,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_purity,0.32809284450421505,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_capture,0.43745712600562014,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_expected_random_purity,0.03,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_excess_purity,0.298092844504215,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_excess_capture,0.3974571260056201,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_largest_canonical_correlation,0.9694995350741261,25,25,1.0
0,3.0,cell,UMP_Q_C_unique_smallest_principal_angle,0.24756378621450087,25,25,1.0
0,3.0,cell,U4_Q_C_unique_dim_U,4.0,25,25,1.0
0,3.0,cell,U4_Q_C_unique_dim_Q,3.0,25,25,1.0
0,3.0,cell,U4_Q_C_unique_shared_energy,1.3123713780168602,25,25,1.0
0,3.0,cell,U4_Q_C_unique_purity,0.32809284450421505,25,25,1.0
0,3.0,cell,U4_Q_C_unique_capture,0.43745712600562014,25,25,1.0
0,3.0,cell,U4_Q_C_unique_expected_random_purity,0.03,25,25,1.0
0,3.0,cell,U4_Q_C_unique_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,U4_Q_C_unique_excess_purity,0.298092844504215,25,25,1.0
0,3.0,cell,U4_Q_C_unique_excess_capture,0.3974571260056201,25,25,1.0
0,3.0,cell,U4_Q_C_unique_largest_canonical_correlation,0.9694995350741261,25,25,1.0
0,3.0,cell,U4_Q_C_unique_smallest_principal_angle,0.24756378621450087,25,25,1.0
0,3.0,cell,UMP_Q_C_full_dim_U,4.0,25,25,1.0
0,3.0,cell,UMP_Q_C_full_dim_Q,4.0,25,25,1.0
0,3.0,cell,UMP_Q_C_full_shared_energy,1.8377341497208086,25,25,1.0
0,3.0,cell,UMP_Q_C_full_purity,0.45943353743020215,25,25,1.0
0,3.0,cell,UMP_Q_C_full_capture,0.45943353743020215,25,25,1.0
0,3.0,cell,UMP_Q_C_full_expected_random_purity,0.04,25,25,1.0
0,3.0,cell,UMP_Q_C_full_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,UMP_Q_C_full_excess_purity,0.41943353743020223,25,25,1.0
0,3.0,cell,UMP_Q_C_full_excess_capture,0.41943353743020223,25,25,1.0
0,3.0,cell,UMP_Q_C_full_largest_canonical_correlation,0.9551443139942551,25,25,1.0
0,3.0,cell,UMP_Q_C_full_smallest_principal_angle,0.3005637612935796,25,25,1.0
0,3.0,cell,U4_Q_C_full_dim_U,4.0,25,25,1.0
0,3.0,cell,U4_Q_C_full_dim_Q,4.0,25,25,1.0
0,3.0,cell,U4_Q_C_full_shared_energy,1.8377341497208086,25,25,1.0
0,3.0,cell,U4_Q_C_full_purity,0.45943353743020215,25,25,1.0
0,3.0,cell,U4_Q_C_full_capture,0.45943353743020215,25,25,1.0
0,3.0,cell,U4_Q_C_full_expected_random_purity,0.04,25,25,1.0
0,3.0,cell,U4_Q_C_full_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,U4_Q_C_full_excess_purity,0.41943353743020223,25,25,1.0
0,3.0,cell,U4_Q_C_full_excess_capture,0.41943353743020223,25,25,1.0
0,3.0,cell,U4_Q_C_full_largest_canonical_correlation,0.9551443139942551,25,25,1.0
0,3.0,cell,U4_Q_C_full_smallest_principal_angle,0.3005637612935796,25,25,1.0
0,3.0,cell,UMP_Q_P4_dim_U,4.0,25,25,1.0
0,3.0,cell,UMP_Q_P4_dim_Q,4.0,25,25,1.0
0,3.0,cell,UMP_Q_P4_shared_energy,1.8709581150772256,25,25,1.0
0,3.0,cell,UMP_Q_P4_purity,0.4677395287693064,25,25,1.0
0,3.0,cell,UMP_Q_P4_capture,0.4677395287693064,25,25,1.0
0,3.0,cell,UMP_Q_P4_expected_random_purity,0.04,25,25,1.0
0,3.0,cell,UMP_Q_P4_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,UMP_Q_P4_excess_purity,0.4277395287693064,25,25,1.0
0,3.0,cell,UMP_Q_P4_excess_capture,0.4277395287693064,25,25,1.0
0,3.0,cell,UMP_Q_P4_largest_canonical_correlation,0.9706783850462507,25,25,1.0
0,3.0,cell,UMP_Q_P4_smallest_principal_angle,0.24263139194681066,25,25,1.0
0,3.0,cell,U4_Q_P4_dim_U,4.0,25,25,1.0
0,3.0,cell,U4_Q_P4_dim_Q,4.0,25,25,1.0
0,3.0,cell,U4_Q_P4_shared_energy,1.8709581150772256,25,25,1.0
0,3.0,cell,U4_Q_P4_purity,0.4677395287693064,25,25,1.0
0,3.0,cell,U4_Q_P4_capture,0.4677395287693064,25,25,1.0
0,3.0,cell,U4_Q_P4_expected_random_purity,0.04,25,25,1.0
0,3.0,cell,U4_Q_P4_expected_random_capture,0.04,25,25,1.0
0,3.0,cell,U4_Q_P4_excess_purity,0.4277395287693064,25,25,1.0
0,3.0,cell,U4_Q_P4_excess_capture,0.4277395287693064,25,25,1.0
0,3.0,cell,U4_Q_P4_largest_canonical_correlation,0.9706783850462507,25,25,1.0
0,3.0,cell,U4_Q_P4_smallest_principal_angle,0.24263139194681066,25,25,1.0
0,3.0,cell,QR_Q_F_dim_U,3.0,25,25,1.0
0,3.0,cell,QR_Q_F_dim_Q,5.0,25,25,1.0
0,3.0,cell,QR_Q_F_shared_energy,2.991987974023528,25,25,1.0
0,3.0,cell,QR_Q_F_purity,0.9973293246745094,25,25,1.0
0,3.0,cell,QR_Q_F_capture,0.5983975948047057,25,25,1.0
0,3.0,cell,QR_Q_F_expected_random_purity,0.05000000000000001,25,25,1.0
0,3.0,cell,QR_Q_F_expected_random_capture,0.03,25,25,1.0
0,3.0,cell,QR_Q_F_excess_purity,0.9473293246745094,25,25,1.0
0,3.0,cell,QR_Q_F_excess_capture,0.5683975948047056,25,25,1.0
0,3.0,cell,QR_Q_F_largest_canonical_correlation,0.999420077819605,25,25,1.0
0,3.0,cell,QR_Q_F_smallest_principal_angle,0.03395216614717225,25,25,1.0
0,3.0,cell,QR_Q_C_dim_U,3.0,25,25,1.0
0,3.0,cell,QR_Q_C_dim_Q,3.0,25,25,1.0
0,3.0,cell,QR_Q_C_shared_energy,0.06794654102781793,25,25,1.0
0,3.0,cell,QR_Q_C_purity,0.02264884700927261,25,25,1.0
0,3.0,cell,QR_Q_C_capture,0.02264884700927261,25,25,1.0
0,3.0,cell,QR_Q_C_expected_random_purity,0.03,25,25,1.0
0,3.0,cell,QR_Q_C_expected_random_capture,0.03,25,25,1.0
0,3.0,cell,QR_Q_C_excess_purity,-0.007351152990727297,25,25,1.0
0,3.0,cell,QR_Q_C_excess_capture,-0.007351152990727297,25,25,1.0
0,3.0,cell,QR_Q_C_largest_canonical_correlation,0.24200783800270342,25,25,1.0
0,3.0,cell,QR_Q_C_smallest_principal_angle,1.3263585307246708,25,25,1.0
0,3.0,cell,QR_Q_C_unique_dim_U,3.0,25,25,1.0
0,3.0,cell,QR_Q_C_unique_dim_Q,3.0,25,25,1.0
0,3.0,cell,QR_Q_C_unique_shared_energy,0.0032414287501187,25,25,1.0
0,3.0,cell,QR_Q_C_unique_purity,0.001080476250039528,25,25,1.0
0,3.0,cell,QR_Q_C_unique_capture,0.001080476250039528,25,25,1.0
0,3.0,cell,QR_Q_C_unique_expected_random_purity,0.03,25,25,1.0
0,3.0,cell,QR_Q_C_unique_expected_random_capture,0.03,25,25,1.0
0,3.0,cell,QR_Q_C_unique_excess_purity,-0.02891952374996037,25,25,1.0
0,3.0,cell,QR_Q_C_unique_excess_capture,-0.02891952374996037,25,25,1.0
0,3.0,cell,QR_Q_C_unique_largest_canonical_correlation,0.05175015494616196,25,25,1.0
0,3.0,cell,QR_Q_C_unique_smallest_principal_angle,1.5190182786108637,25,25,1.0
0,3.0,cell,QR_Q_C_full_dim_U,3.0,25,25,1.0
0,3.0,cell,QR_Q_C_full_dim_Q,4.0,25,25,1.0
0,3.0,cell,QR_Q_C_full_shared_energy,0.09777702670132449,25,25,1.0
0,3.0,cell,QR_Q_C_full_purity,0.03259234223377479,25,25,1.0
0,3.0,cell,QR_Q_C_full_capture,0.024444256675331087,25,25,1.0
0,3.0,cell,QR_Q_C_full_expected_random_purity,0.04,25,25,1.0
0,3.0,cell,QR_Q_C_full_expected_random_capture,0.03,25,25,1.0
0,3.0,cell,QR_Q_C_full_excess_purity,-0.007407657766225112,25,25,1.0
0,3.0,cell,QR_Q_C_full_excess_capture,-0.005555743324668811,25,25,1.0
0,3.0,cell,QR_Q_C_full_largest_canonical_correlation,0.2483277133812041,25,25,1.0
0,3.0,cell,QR_Q_C_full_smallest_principal_angle,1.319839310793707,25,25,1.0
0,3.0,cell,QR_Q_P4_dim_U,3.0,25,25,1.0
0,3.0,cell,QR_Q_P4_dim_Q,4.0,25,25,1.0
0,3.0,cell,QR_Q_P4_shared_energy,0.08758574075014192,25,25,1.0
0,3.0,cell,QR_Q_P4_purity,0.02919524691671394,25,25,1.0
0,3.0,cell,QR_Q_P4_capture,0.021896435187535444,25,25,1.0
0,3.0,cell,QR_Q_P4_expected_random_purity,0.04,25,25,1.0
0,3.0,cell,QR_Q_P4_expected_random_capture,0.03,25,25,1.0
0,3.0,cell,QR_Q_P4_excess_purity,-0.010804753083285958,25,25,1.0
0,3.0,cell,QR_Q_P4_excess_capture,-0.008103564812464457,25,25,1.0
0,3.0,cell,QR_Q_P4_largest_canonical_correlation,0.250039748064564,25,25,1.0
0,3.0,cell,QR_Q_P4_smallest_principal_angle,1.3180721144492056,25,25,1.0
0,5.0,cell,UMP_Q_F_dim_U,2.0,25,25,1.0
0,5.0,cell,UMP_Q_F_dim_Q,5.0,25,25,1.0
0,5.0,cell,UMP_Q_F_shared_energy,0.011717625516153705,25,25,1.0
0,5.0,cell,UMP_Q_F_purity,0.005858812758076832,25,25,1.0
0,5.0,cell,UMP_Q_F_capture,0.0023435251032307043,25,25,1.0
0,5.0,cell,UMP_Q_F_expected_random_purity,0.05000000000000001,25,25,1.0
0,5.0,cell,UMP_Q_F_expected_random_capture,0.02,25,25,1.0
0,5.0,cell,UMP_Q_F_excess_purity,-0.044141187241923084,25,25,1.0
0,5.0,cell,UMP_Q_F_excess_capture,-0.017656474896769195,25,25,1.0
0,5.0,cell,UMP_Q_F_largest_canonical_correlation,0.102359246786295,25,25,1.0
0,5.0,cell,UMP_Q_F_smallest_principal_angle,1.4682546646175876,25,25,1.0
0,5.0,cell,U4_Q_F_dim_U,4.0,25,25,1.0
0,5.0,cell,U4_Q_F_dim_Q,5.0,25,25,1.0
0,5.0,cell,U4_Q_F_shared_energy,0.01213683962862373,25,25,1.0
0,5.0,cell,U4_Q_F_purity,0.0030342099071559003,25,25,1.0
0,5.0,cell,U4_Q_F_capture,0.002427367925724704,25,25,1.0
0,5.0,cell,U4_Q_F_expected_random_purity,0.05000000000000001,25,25,1.0
0,5.0,cell,U4_Q_F_expected_random_capture,0.04,25,25,1.0
0,5.0,cell,U4_Q_F_excess_purity,-0.046965790092844004,25,25,1.0
0,5.0,cell,U4_Q_F_excess_capture,-0.0375726320742752,25,25,1.0
0,5.0,cell,U4_Q_F_largest_canonical_correlation,0.10294316840379461,25,25,1.0
0,5.0,cell,U4_Q_F_smallest_principal_angle,1.4676677819047774,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_dim_U,2.0,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_dim_Q,5.0,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_shared_energy,0.15983800011861501,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_purity,0.07991900005930748,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_capture,0.03196760002372297,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_expected_random_purity,0.05000000000000001,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_expected_random_capture,0.02,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_excess_purity,0.02991900005930748,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_excess_capture,0.011967600023722966,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_largest_canonical_correlation,0.384260577054518,25,25,1.0
0,5.0,cell,UMP_Q_F_unique_smallest_principal_angle,1.176375865615355,25,25,1.0
0,5.0,cell,U4_Q_F_unique_dim_U,4.0,25,25,1.0
0,5.0,cell,U4_Q_F_unique_dim_Q,5.0,25,25,1.0
0,5.0,cell,U4_Q_F_unique_shared_energy,0.166628098858741,25,25,1.0
0,5.0,cell,U4_Q_F_unique_purity,0.041657024714685215,25,25,1.0
0,5.0,cell,U4_Q_F_unique_capture,0.03332561977174816,25,25,1.0
0,5.0,cell,U4_Q_F_unique_expected_random_purity,0.05000000000000001,25,25,1.0
0,5.0,cell,U4_Q_F_unique_expected_random_capture,0.04,25,25,1.0
0,5.0,cell,U4_Q_F_unique_excess_purity,-0.00834297528531469,25,25,1.0
0,5.0,cell,U4_Q_F_unique_excess_capture,-0.006674380228251743,25,25,1.0
0,5.0,cell,U4_Q_F_unique_largest_canonical_correlation,0.3872657603424788,25,25,1.0
0,5.0,cell,U4_Q_F_unique_smallest_principal_angle,1.1731180909697227,25,25,1.0
0,5.0,cell,UMP_Q_C_dim_U,2.0,25,25,1.0
0,5.0,cell,UMP_Q_C_dim_Q,3.0,25,25,1.0
0,5.0,cell,UMP_Q_C_shared_energy,1.1832151237251218,25,25,1.0
0,5.0,cell,UMP_Q_C_purity,0.5916075618625609,25,25,1.0
0,5.0,cell,UMP_Q_C_capture,0.3944050412417073,25,25,1.0
0,5.0,cell,UMP_Q_C_expected_random_purity,0.03,25,25,1.0
0,5.0,cell,UMP_Q_C_expected_random_capture,0.02,25,25,1.0
0,5.0,cell,UMP_Q_C_excess_purity,0.5616075618625609,25,25,1.0
0,5.0,cell,UMP_Q_C_excess_capture,0.3744050412417073,25,25,1.0
0,5.0,cell,UMP_Q_C_largest_canonical_correlation,0.9119710333005636,25,25,1.0
0,5.0,cell,UMP_Q_C_smallest_principal_angle,0.4226832464684436,25,25,1.0
0,5.0,cell,U4_Q_C_dim_U,4.0,25,25,1.0
0,5.0,cell,U4_Q_C_dim_Q,3.0,25,25,1.0
0,5.0,cell,U4_Q_C_shared_energy,1.6943522690755353,25,25,1.0
0,5.0,cell,U4_Q_C_purity,0.4235880672688838,25,25,1.0
0,5.0,cell,U4_Q_C_capture,0.564784089691845,25,25,1.0
0,5.0,cell,U4_Q_C_expected_random_purity,0.03,25,25,1.0
0,5.0,cell,U4_Q_C_expected_random_capture,0.04,25,25,1.0
0,5.0,cell,U4_Q_C_excess_purity,0.39358806726888373,25,25,1.0
0,5.0,cell,U4_Q_C_excess_capture,0.5247840896918451,25,25,1.0
0,5.0,cell,U4_Q_C_largest_canonical_correlation,0.9149886150205113,25,25,1.0
0,5.0,cell,U4_Q_C_smallest_principal_angle,0.4152658454739122,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_dim_U,2.0,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_dim_Q,3.0,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_shared_energy,1.331335498327583,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_purity,0.6656677491637915,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_capture,0.44377849944252756,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_expected_random_purity,0.03,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_expected_random_capture,0.02,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_excess_purity,0.6356677491637914,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_excess_capture,0.4237784994425276,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_largest_canonical_correlation,0.9756495195212203,25,25,1.0
0,5.0,cell,UMP_Q_C_unique_smallest_principal_angle,0.2210724034961084,25,25,1.0
0,5.0,cell,U4_Q_C_unique_dim_U,4.0,25,25,1.0
0,5.0,cell,U4_Q_C_unique_dim_Q,3.0,25,25,1.0
0,5.0,cell,U4_Q_C_unique_shared_energy,1.8488435283056515,25,25,1.0
0,5.0,cell,U4_Q_C_unique_purity,0.46221088207641287,25,25,1.0
0,5.0,cell,U4_Q_C_unique_capture,0.6162811761018838,25,25,1.0
0,5.0,cell,U4_Q_C_unique_expected_random_purity,0.03,25,25,1.0
0,5.0,cell,U4_Q_C_unique_expected_random_capture,0.04,25,25,1.0
0,5.0,cell,U4_Q_C_unique_excess_purity,0.4322108820764129,25,25,1.0
0,5.0,cell,U4_Q_C_unique_excess_capture,0.5762811761018838,25,25,1.0
0,5.0,cell,U4_Q_C_unique_largest_canonical_correlation,0.9764239714141444,25,25,1.0
0,5.0,cell,U4_Q_C_unique_smallest_principal_angle,0.21746078496346957,25,25,1.0
0,5.0,cell,UMP_Q_C_full_dim_U,2.0,25,25,1.0
0,5.0,cell,UMP_Q_C_full_dim_Q,4.0,25,25,1.0
0,5.0,cell,UMP_Q_C_full_shared_energy,1.7498430656850288,25,25,1.0
0,5.0,cell,UMP_Q_C_full_purity,0.8749215328425144,25,25,1.0
0,5.0,cell,UMP_Q_C_full_capture,0.4374607664212572,25,25,1.0
0,5.0,cell,UMP_Q_C_full_expected_random_purity,0.04,25,25,1.0
0,5.0,cell,UMP_Q_C_full_expected_random_capture,0.02,25,25,1.0
0,5.0,cell,UMP_Q_C_full_excess_purity,0.8349215328425145,25,25,1.0
0,5.0,cell,UMP_Q_C_full_excess_capture,0.41746076642125723,25,25,1.0
0,5.0,cell,UMP_Q_C_full_largest_canonical_correlation,0.9635951393753291,25,25,1.0
0,5.0,cell,UMP_Q_C_full_smallest_principal_angle,0.27061554568223317,25,25,1.0
0,5.0,cell,U4_Q_C_full_dim_U,4.0,25,25,1.0
0,5.0,cell,U4_Q_C_full_dim_Q,4.0,25,25,1.0
0,5.0,cell,U4_Q_C_full_shared_energy,2.333973659458205,25,25,1.0
0,5.0,cell,U4_Q_C_full_purity,0.5834934148645512,25,25,1.0
0,5.0,cell,U4_Q_C_full_capture,0.5834934148645512,25,25,1.0
0,5.0,cell,U4_Q_C_full_expected_random_purity,0.04,25,25,1.0
0,5.0,cell,U4_Q_C_full_expected_random_capture,0.04,25,25,1.0
0,5.0,cell,U4_Q_C_full_excess_purity,0.5434934148645513,25,25,1.0
0,5.0,cell,U4_Q_C_full_excess_capture,0.5434934148645513,25,25,1.0
0,5.0,cell,U4_Q_C_full_largest_canonical_correlation,0.9638064429117267,25,25,1.0
0,5.0,cell,U4_Q_C_full_smallest_principal_angle,0.26982946839768895,25,25,1.0
0,5.0,cell,UMP_Q_P4_dim_U,2.0,25,25,1.0
0,5.0,cell,UMP_Q_P4_dim_Q,4.0,25,25,1.0
0,5.0,cell,UMP_Q_P4_shared_energy,1.7899034737247839,25,25,1.0
0,5.0,cell,UMP_Q_P4_purity,0.8949517368623919,25,25,1.0
0,5.0,cell,UMP_Q_P4_capture,0.4474758684311959,25,25,1.0
0,5.0,cell,UMP_Q_P4_expected_random_purity,0.04,25,25,1.0
0,5.0,cell,UMP_Q_P4_expected_random_capture,0.02,25,25,1.0
0,5.0,cell,UMP_Q_P4_excess_purity,0.854951736862392,25,25,1.0
0,5.0,cell,UMP_Q_P4_excess_capture,0.4274758684311959,25,25,1.0
0,5.0,cell,UMP_Q_P4_largest_canonical_correlation,0.9769308045360577,25,25,1.0
0,5.0,cell,UMP_Q_P4_smallest_principal_angle,0.2151382945414948,25,25,1.0
0,5.0,cell,U4_Q_P4_dim_U,4.0,25,25,1.0
0,5.0,cell,U4_Q_P4_dim_Q,4.0,25,25,1.0
0,5.0,cell,U4_Q_P4_shared_energy,2.374434683164472,25,25,1.0
0,5.0,cell,U4_Q_P4_purity,0.593608670791118,25,25,1.0
0,5.0,cell,U4_Q_P4_capture,0.593608670791118,25,25,1.0
0,5.0,cell,U4_Q_P4_expected_random_purity,0.04,25,25,1.0
0,5.0,cell,U4_Q_P4_expected_random_capture,0.04,25,25,1.0
0,5.0,cell,U4_Q_P4_excess_purity,0.553608670791118,25,25,1.0
0,5.0,cell,U4_Q_P4_excess_capture,0.553608670791118,25,25,1.0
0,5.0,cell,U4_Q_P4_largest_canonical_correlation,0.9771080963685234,25,25,1.0
0,5.0,cell,U4_Q_P4_smallest_principal_angle,0.21431169805649064,25,25,1.0
0,5.0,cell,QR_Q_F_dim_U,5.0,25,25,1.0
0,5.0,cell,QR_Q_F_dim_Q,5.0,25,25,1.0
0,5.0,cell,QR_Q_F_shared_energy,4.976112750196887,25,25,1.0
0,5.0,cell,QR_Q_F_purity,0.9952225500393775,25,25,1.0
0,5.0,cell,QR_Q_F_capture,0.9952225500393775,25,25,1.0
0,5.0,cell,QR_Q_F_expected_random_purity,0.05000000000000001,25,25,1.0
0,5.0,cell,QR_Q_F_expected_random_capture,0.05000000000000001,25,25,1.0
0,5.0,cell,QR_Q_F_excess_purity,0.9452225500393777,25,25,1.0
0,5.0,cell,QR_Q_F_excess_capture,0.9452225500393777,25,25,1.0
0,5.0,cell,QR_Q_F_largest_canonical_correlation,0.9994642999686719,25,25,1.0
0,5.0,cell,QR_Q_F_smallest_principal_angle,0.03266710812249268,25,25,1.0
0,5.0,cell,QR_Q_C_dim_U,5.0,25,25,1.0
0,5.0,cell,QR_Q_C_dim_Q,3.0,25,25,1.0
0,5.0,cell,QR_Q_C_shared_energy,0.20970590688871404,25,25,1.0
0,5.0,cell,QR_Q_C_purity,0.04194118137774277,25,25,1.0
0,5.0,cell,QR_Q_C_capture,0.06990196896290465,25,25,1.0
0,5.0,cell,QR_Q_C_expected_random_purity,0.03,25,25,1.0
0,5.0,cell,QR_Q_C_expected_random_capture,0.05000000000000001,25,25,1.0
0,5.0,cell,QR_Q_C_excess_purity,0.011941181377742771,25,25,1.0
0,5.0,cell,QR_Q_C_excess_capture,0.01990196896290464,25,25,1.0
0,5.0,cell,QR_Q_C_largest_canonical_correlation,0.4178181760936503,25,25,1.0
0,5.0,cell,QR_Q_C_smallest_principal_angle,1.1397354063698635,25,25,1.0
0,5.0,cell,QR_Q_C_unique_dim_U,5.0,25,25,1.0
0,5.0,cell,QR_Q_C_unique_dim_Q,3.0,25,25,1.0
