run_id,replication,r_used,forecast_origin_index,eig_rank,eigenvalue,exceeds_mp_edge,sq_proj_Q_F,sq_proj_Q_F_unique,sq_proj_Q_C,sq_proj_Q_C_unique,sq_proj_Q_C_full,sq_proj_Q_P4
stage_c_formal_20260817,13,7,373,2,1.7527714783793549,True,0.00013523488320186573,0.010649846804738542,0.07390245707143887,0.08441706899297549,0.12845227293728267,0.14255368688971481
stage_c_formal_20260817,13,7,373,3,1.7361756584466899,True,0.0004426691329367967,0.0005694291959272845,0.011409609164109385,0.011536369227099863,0.014838167322973057,0.02081297728794366
stage_c_formal_20260817,13,7,373,4,1.7064887130594286,False,0.0004570869298730854,0.0015288329153576089,0.04457385680802091,0.045645602793505415,0.04764048968290527,0.03394325580182771
stage_c_formal_20260817,13,7,373,5,1.6505844755694197,False,3.80104029306969e-05,0.0003912144761411177,0.002447890706337801,0.0028010947795482238,0.003082655212599707,0.0019151847585465519
stage_c_formal_20260817,13,7,373,6,1.6370938367310992,False,0.00016576033282369914,0.0010051762106964206,0.029915444120381936,0.030754859998254648,0.029918553636970515,0.039275028645540826
stage_c_formal_20260817,13,7,373,7,1.6147023321574505,False,0.0001688664637892139,0.005342499833650773,0.0591367280654399,0.06431036143530143,0.09519313507979425,0.08615997902606704
stage_c_formal_20260817,13,7,373,8,1.6080909974453104,False,6.0847572972705023e-05,0.003665478943019193,0.08484696316891019,0.08845159453895643,0.0851950903238995,0.051108171471793876
stage_c_formal_20260817,13,3,394,1,18.08482164832112,True,0.9778520752377684,0.9582639314923139,0.02019870624184385,0.000610562496389203,0.05070685810147808,0.046139139895204434
stage_c_formal_20260817,13,3,394,2,11.435849504558798,True,0.9588840695780734,0.8493095101212949,0.13048512858613953,0.020910569129359978,0.1327905280261456,0.1416848301083484
stage_c_formal_20260817,13,3,394,3,5.676535624031548,True,0.025279386625920813,0.09922703474202134,0.662724442145895,0.7366720902619948,0.8656379820293453,0.8741757425916296
stage_c_formal_20260817,13,3,394,4,2.9738850026792343,True,0.003763615728247265,0.02617926605654567,0.5746107229587565,0.5970263732870544,0.8806701592604355,0.8967161837846637
stage_c_formal_20260817,13,3,394,5,1.2745892049102567,False,0.0022843042244252596,0.027101044779881303,0.19465534376613974,0.21947208432159543,0.2605032434183606,0.29010431807174375
stage_c_formal_20260817,13,3,394,6,1.2449361650741315,False,0.0013750891270958893,0.0016986215088050827,0.01795948910253918,0.018283021484248374,0.018195499120600422,0.018714605830935628
stage_c_formal_20260817,13,3,394,7,1.2409655864897773,False,0.0007182509665436158,0.0009847547935534252,0.02393288944901708,0.024199393276026864,0.02425621523303184,0.04193527579366261
stage_c_formal_20260817,13,3,394,8,1.186083183056893,False,0.000933362320524053,0.002430724800695096,0.03723118994875366,0.03872855242892466,0.051071156877714574,0.05064190034244928
stage_c_formal_20260817,13,5,394,1,7.856463402294311,True,0.04297129246110047,0.1265088416708213,0.6479802181185835,0.7315177673283032,0.8419787819445563,0.8491141535192366
stage_c_formal_20260817,13,5,394,2,4.057184153153989,True,0.0024902022112731174,0.03928951766661729,0.5734570482196045,0.6102563636749484,0.8840931213664168,0.9023211873156447
stage_c_formal_20260817,13,5,394,3,1.6569681493656814,False,0.00034335981553245787,0.022559557837204543,0.15395940857675317,0.1761756065984252,0.24661615716177876,0.25983679303417445
stage_c_formal_20260817,13,5,394,4,1.6075487022760413,False,0.0001330429468013431,0.002210008749670576,0.022369883127803164,0.02444684893067236,0.03849585588500303,0.03429205738193848
stage_c_formal_20260817,13,5,394,5,1.5645316453346034,False,0.00016625441753530083,0.0005736450865759272,0.05487277895323263,0.05528016962227306,0.0570846429934245,0.0701846380412019
stage_c_formal_20260817,13,5,394,6,1.5177611530502353,False,0.0008893298862468095,0.003313278062809925,0.12367491495970967,0.12609886313627264,0.12563584587175664,0.10242967141259465
stage_c_formal_20260817,13,5,394,7,1.5147160848187242,False,0.00035190174208934733,0.003797730635945385,0.04295090995680873,0.04639673885066478,0.04716891917495141,0.05662872649666816
stage_c_formal_20260817,13,5,394,8,1.4675206633036597,False,6.824868300390297e-05,0.0004181254057643471,0.014931887813987221,0.01528176453674766,0.034068547308607026,0.02380652000231542
stage_c_formal_20260817,13,7,394,1,1.8141351787405664,True,7.963255801384719e-05,0.008786624278433726,0.06129468036846571,0.07000167208888547,0.09368884686835942,0.10523556963933041
stage_c_formal_20260817,13,7,394,2,1.760246053528137,True,0.00021561043512598063,0.009778258432462102,0.06588807022505627,0.07545071822239222,0.12043394791425013,0.13382146348825819
stage_c_formal_20260817,13,7,394,3,1.7489981004561719,True,0.0003671157522078805,0.0005022128719988421,0.013629220584529582,0.01376431770432051,0.01755472717702102,0.02141577878283464
stage_c_formal_20260817,13,7,394,4,1.681264142742532,False,0.00034194601207573677,0.0001467548115755752,0.016771661457480068,0.016576470256979906,0.026095407857885205,0.018145247268979037
stage_c_formal_20260817,13,7,394,5,1.6566506516246757,False,0.00011914321949381036,0.004201449864716458,0.05218731593399052,0.05626962257921311,0.054652537860977304,0.0530772291257357
stage_c_formal_20260817,13,7,394,6,1.6312165864951376,False,8.069882058287666e-05,0.0016262625298147087,0.02336064589624544,0.024906209605477205,0.028531394854318312,0.01505063244923442
stage_c_formal_20260817,13,7,394,7,1.6163733274477081,False,7.774833080899252e-05,0.0012918180647815759,0.05803390358307449,0.059247973317046974,0.06346181815575973,0.043201112011181035
stage_c_formal_20260817,13,7,394,8,1.6015847176340545,False,0.00013680505481534523,0.0022762384026183092,0.05766817214798754,0.05980760549579037,0.0650925548597905,0.06534288002469037
stage_c_formal_20260817,13,3,415,1,18.203016607804134,True,0.9785674758114989,0.9576737469487864,0.021255965538126035,0.000362236675412615,0.05464213948789958,0.050051956752905524
stage_c_formal_20260817,13,3,415,2,11.370424539665894,True,0.9585360948845859,0.8498613820672549,0.12998861307823487,0.021313900260903934,0.13217729707074263,0.14102372252341927
stage_c_formal_20260817,13,3,415,3,5.584608897120906,True,0.02538058974582719,0.09937125586128079,0.6672894868576377,0.7412801529730912,0.8662337563337902,0.8743674615606015
stage_c_formal_20260817,13,3,415,4,3.0084107844256986,True,0.0038810227676625026,0.025398065216145873,0.5666470904779067,0.58816413292639,0.8776433428562717,0.8921026389396777
stage_c_formal_20260817,13,3,415,5,1.2692369781815238,False,0.0032476436885652193,0.026192134410880797,0.1974841065896975,0.22042859731201253,0.24346921582562966,0.27888147222352494
stage_c_formal_20260817,13,3,415,6,1.2540475676078047,False,0.0010760089013738946,0.0015694727566426979,0.019838647502652313,0.02033211135792111,0.03160076847158922,0.025324008814610204
stage_c_formal_20260817,13,3,415,7,1.2289910543762292,False,0.0003882721554693646,0.002327830507420632,0.03230229216576713,0.03424185051771837,0.03455965120174199,0.05968685853732819
stage_c_formal_20260817,13,3,415,8,1.1923780851976917,False,0.0004990148568755877,0.005244599071194541,0.03511785296909349,0.03986343718341236,0.05162255564811779,0.0501320416358719
stage_c_formal_20260817,13,5,415,1,7.732306267730831,True,0.04187562796072104,0.12481248035680109,0.6528657907989505,0.7358026431950296,0.8436181508055828,0.8506920183187053
stage_c_formal_20260817,13,5,415,2,4.10512295468076,True,0.002913027775849555,0.03906323022427324,0.5665597661103937,0.6027099685588168,0.8809480161650677,0.8979148448256836
stage_c_formal_20260817,13,5,415,3,1.659145590392188,False,0.0003503361130987432,0.015398613979397253,0.11447629318571283,0.1295245710520111,0.16117568401082205,0.17612397213547915
