run_id,replication,structural_seed,forecast_origin_index,target_index,rank_Q_R3,rank_Q_R5,rank_Q_R7,nesting_3_in_5,nesting_5_in_7,nesting_ok,rank_Q_missing_3,rank_Q_extra_7,expected_ranks_ok,Qmissing3_Q_F_dim_U,Qmissing3_Q_F_dim_Q,Qmissing3_Q_F_shared_energy,Qmissing3_Q_F_purity,Qmissing3_Q_F_capture,Qmissing3_Q_F_expected_random_purity,Qmissing3_Q_F_expected_random_capture,Qmissing3_Q_F_excess_purity,Qmissing3_Q_F_excess_capture,Qmissing3_Q_F_largest_canonical_correlation,Qmissing3_Q_F_smallest_principal_angle,Qmissing3_Q_F_canonical_correlations,Qmissing3_Q_F_principal_angles,Qmissing3_Q_F_unique_dim_U,Qmissing3_Q_F_unique_dim_Q,Qmissing3_Q_F_unique_shared_energy,Qmissing3_Q_F_unique_purity,Qmissing3_Q_F_unique_capture,Qmissing3_Q_F_unique_expected_random_purity,Qmissing3_Q_F_unique_expected_random_capture,Qmissing3_Q_F_unique_excess_purity,Qmissing3_Q_F_unique_excess_capture,Qmissing3_Q_F_unique_largest_canonical_correlation,Qmissing3_Q_F_unique_smallest_principal_angle,Qmissing3_Q_F_unique_canonical_correlations,Qmissing3_Q_F_unique_principal_angles,Qmissing3_Q_C_dim_U,Qmissing3_Q_C_dim_Q,Qmissing3_Q_C_shared_energy,Qmissing3_Q_C_purity,Qmissing3_Q_C_capture,Qmissing3_Q_C_expected_random_purity,Qmissing3_Q_C_expected_random_capture,Qmissing3_Q_C_excess_purity,Qmissing3_Q_C_excess_capture,Qmissing3_Q_C_largest_canonical_correlation,Qmissing3_Q_C_smallest_principal_angle,Qmissing3_Q_C_canonical_correlations,Qmissing3_Q_C_principal_angles,Qmissing3_Q_C_unique_dim_U,Qmissing3_Q_C_unique_dim_Q,Qmissing3_Q_C_unique_shared_energy,Qmissing3_Q_C_unique_purity,Qmissing3_Q_C_unique_capture,Qmissing3_Q_C_unique_expected_random_purity,Qmissing3_Q_C_unique_expected_random_capture,Qmissing3_Q_C_unique_excess_purity,Qmissing3_Q_C_unique_excess_capture,Qmissing3_Q_C_unique_largest_canonical_correlation,Qmissing3_Q_C_unique_smallest_principal_angle,Qmissing3_Q_C_unique_canonical_correlations,Qmissing3_Q_C_unique_principal_angles,Qmissing3_Q_P4_dim_U,Qmissing3_Q_P4_dim_Q,Qmissing3_Q_P4_shared_energy,Qmissing3_Q_P4_purity,Qmissing3_Q_P4_capture,Qmissing3_Q_P4_expected_random_purity,Qmissing3_Q_P4_expected_random_capture,Qmissing3_Q_P4_excess_purity,Qmissing3_Q_P4_excess_capture,Qmissing3_Q_P4_largest_canonical_correlation,Qmissing3_Q_P4_smallest_principal_angle,Qmissing3_Q_P4_canonical_correlations,Qmissing3_Q_P4_principal_angles,Qextra7_Q_C_dim_U,Qextra7_Q_C_dim_Q,Qextra7_Q_C_shared_energy,Qextra7_Q_C_purity,Qextra7_Q_C_capture,Qextra7_Q_C_expected_random_purity,Qextra7_Q_C_expected_random_capture,Qextra7_Q_C_excess_purity,Qextra7_Q_C_excess_capture,Qextra7_Q_C_largest_canonical_correlation,Qextra7_Q_C_smallest_principal_angle,Qextra7_Q_C_canonical_correlations,Qextra7_Q_C_principal_angles,Qextra7_Q_C_unique_dim_U,Qextra7_Q_C_unique_dim_Q,Qextra7_Q_C_unique_shared_energy,Qextra7_Q_C_unique_purity,Qextra7_Q_C_unique_capture,Qextra7_Q_C_unique_expected_random_purity,Qextra7_Q_C_unique_expected_random_capture,Qextra7_Q_C_unique_excess_purity,Qextra7_Q_C_unique_excess_capture,Qextra7_Q_C_unique_largest_canonical_correlation,Qextra7_Q_C_unique_smallest_principal_angle,Qextra7_Q_C_unique_canonical_correlations,Qextra7_Q_C_unique_principal_angles,Qextra7_Q_C_full_dim_U,Qextra7_Q_C_full_dim_Q,Qextra7_Q_C_full_shared_energy,Qextra7_Q_C_full_purity,Qextra7_Q_C_full_capture,Qextra7_Q_C_full_expected_random_purity,Qextra7_Q_C_full_expected_random_capture,Qextra7_Q_C_full_excess_purity,Qextra7_Q_C_full_excess_capture,Qextra7_Q_C_full_largest_canonical_correlation,Qextra7_Q_C_full_smallest_principal_angle,Qextra7_Q_C_full_canonical_correlations,Qextra7_Q_C_full_principal_angles,Qextra7_Q_P4_dim_U,Qextra7_Q_P4_dim_Q,Qextra7_Q_P4_shared_energy,Qextra7_Q_P4_purity,Qextra7_Q_P4_capture,Qextra7_Q_P4_expected_random_purity,Qextra7_Q_P4_expected_random_capture,Qextra7_Q_P4_excess_purity,Qextra7_Q_P4_excess_capture,Qextra7_Q_P4_largest_canonical_correlation,Qextra7_Q_P4_smallest_principal_angle,Qextra7_Q_P4_canonical_correlations,Qextra7_Q_P4_principal_angles,Qextra7_Q_F_dim_U,Qextra7_Q_F_dim_Q,Qextra7_Q_F_shared_energy,Qextra7_Q_F_purity,Qextra7_Q_F_capture,Qextra7_Q_F_expected_random_purity,Qextra7_Q_F_expected_random_capture,Qextra7_Q_F_excess_purity,Qextra7_Q_F_excess_capture,Qextra7_Q_F_largest_canonical_correlation,Qextra7_Q_F_smallest_principal_angle,Qextra7_Q_F_canonical_correlations,Qextra7_Q_F_principal_angles
stage_c_formal_20260817,0,3674827978,0,1001,3,5,7,8.085899063922052e-16,1.2160598724886458e-15,True,2,2,True,2,5,1.9859042729785727,0.9929521364892864,0.39718085459571456,0.05,0.02,0.9429521364892863,0.37718085459571454,0.9985079216018152,0.054634230946346875,"[0.9985079216, 0.9944275758]","[0.0546342309, 0.1056182488]",2,5,1.853694803623035,0.9268474018115175,0.370738960724607,0.05,0.02,0.8768474018115174,0.350738960724607,0.9895787701814288,0.1444948485373873,"[0.9895787702, 0.9351089034]","[0.1444948485, 0.362230063]",2,3,0.13950171805391504,0.06975085902695752,0.04650057268463834,0.03,0.02,0.03975085902695752,0.026500572684638343,0.3483495147258331,1.2149865722232096,"[0.3483495147, 0.1347380186]","[1.2149865722, 1.4356472615]",2,3,0.007292248698377961,0.0036461243491889804,0.002430749566125987,0.03,0.02,-0.02635387565081102,-0.017569250433874015,0.08527784584682055,1.485414780053726,"[0.0852778458, 0.0044651659]","[1.4854147801, 1.5663311461]",2,4,0.1354527705340244,0.0677263852670122,0.0338631926335061,0.04,0.02,0.027726385267012203,0.013863192633506102,0.3459989057594543,1.2174930855458501,"[0.3459989058, 0.1254493035]","[1.2174930855, 1.4450156273]",2,3,1.200318388480191,0.6001591942400955,0.40010612949339697,0.03,0.02,0.5701591942400954,0.38010612949339695,0.9176494787131796,0.4086717192329095,"[0.9176494787, 0.5985297175]","[0.4086717192, 0.9291318073]",2,3,1.3432628508202238,0.6716314254101119,0.44775428360674124,0.03,0.02,0.6416314254101119,0.4277542836067412,0.9804379787144963,0.19812185581653077,"[0.9804379787, 0.6180649001]","[0.1981218558, 0.9045175739]",2,4,1.7669521572378715,0.8834760786189357,0.44173803930946787,0.04,0.02,0.8434760786189357,0.42173803930946785,0.966279070834269,0.26043106146487827,"[0.9662790708, 0.9128290719]","[0.2604310615, 0.4206368525]",2,4,1.8090065403209916,0.9045032701604958,0.4522516350802479,0.04,0.02,0.8645032701604958,0.4322516350802479,0.9799782846278328,0.20044393686847245,"[0.9799782846, 0.9212215271]","[0.2004439369, 0.3995875607]",2,5,0.007914968632725868,0.003957484316362934,0.0015829937265451736,0.05,0.02,-0.04604251568363707,-0.018417006273454828,0.08783614841105193,1.4828468390318283,"[0.0878361484, 0.0141343435]","[1.482846839, 1.5566615127]"
stage_c_formal_20260817,0,3674827978,20,1021,3,5,7,1.3524330704481063e-15,1.1049489977736696e-15,True,2,2,True,2,5,1.984805326513318,0.992402663256659,0.3969610653026636,0.05,0.02,0.942402663256659,0.3769610653026636,0.9985281434337695,0.054262653239661916,"[0.9985281434, 0.9938545534]","[0.0542626532, 0.1109211555]",2,5,1.8524356017524253,0.9262178008762126,0.37048712035048503,0.05,0.02,0.8762178008762126,0.350487120350485,0.9903915955120373,0.1387359430085784,"[0.9903915955, 0.9335738264]","[0.138735943, 0.3665375596]",2,3,0.141060358954189,0.0705301794770945,0.04702011965139633,0.03,0.02,0.0405301794770945,0.02702011965139633,0.3527631313944814,1.2102738907698762,"[0.3527631314, 0.1289128856]","[1.2102738908, 1.4415236871]",2,3,0.008690634193296682,0.004345317096648341,0.002896878064432227,0.03,0.02,-0.02565468290335166,-0.017103121935567775,0.09301625152103589,1.4776454205541631,"[0.0930162515, 0.0062137868]","[1.4776454206, 1.5645825]",2,4,0.13731381250717004,0.06865690625358502,0.03432845312679251,0.04,0.02,0.028656906253585017,0.014328453126792508,0.3499512863770954,1.2132772254608863,"[0.3499512864, 0.121851999]","[1.2132772255, 1.4486407538]",2,3,1.201444423813053,0.6007222119065265,0.400481474604351,0.03,0.02,0.5707222119065265,0.380481474604351,0.9160809153677424,0.4126010586148683,"[0.9160809154, 0.6018639218]","[0.4126010586, 0.9249632745]",2,3,1.3450488240794356,0.6725244120397178,0.44834960802647855,0.03,0.02,0.6425244120397178,0.42834960802647853,0.9799152578450332,0.20076024208965565,"[0.9799152578, 0.6203345158]","[0.2007602421, 0.9016272007]",2,4,1.767075473194587,0.8835377365972935,0.44176886829864676,0.04,0.02,0.8435377365972935,0.42176886829864674,0.9669443196653714,0.25783489249063585,"[0.9669443197, 0.9121919512]","[0.2578348925, 0.4221944045]",2,4,1.808736792490942,0.904368396245471,0.4521841981227355,0.04,0.02,0.864368396245471,0.4321841981227355,0.9805882147631666,0.19735711427821737,"[0.9805882148, 0.9204257415]","[0.1973571143, 0.4016281514]",2,5,0.009328549276477766,0.004664274638238883,0.0018657098552955532,0.05,0.02,-0.04533572536176112,-0.018134290144704447,0.0953002483811709,1.475351230651303,"[0.0953002484, 0.0156975137]","[1.4753512307, 1.5550981684]"
stage_c_formal_20260817,0,3674827978,41,1042,3,5,7,1.1426558157495769e-15,1.289836522377507e-15,True,2,2,True,2,5,1.984507772617576,0.992253886308788,0.39690155452351517,0.05,0.02,0.9422538863087879,0.37690155452351515,0.9984919566126259,0.05492581492067937,"[0.9984919566, 0.9937412063]","[0.0549258149, 0.1119404602]",2,5,1.8499853613515025,0.9249926806757512,0.3699970722703005,0.05,0.02,0.8749926806757512,0.34999707227030047,0.9898518462103094,0.1425858657923795,"[0.9898518462, 0.932833685]","[0.1425858658, 0.3685972478]",2,3,0.14375115200180671,0.07187557600090336,0.0479170506672689,0.03,0.02,0.04187557600090336,0.027917050667268902,0.3552453436261835,1.2076198093158208,"[0.3552453436, 0.1324835757]","[1.2076198093, 1.4379221013]",2,3,0.009228740735732464,0.004614370367866232,0.003076246911910821,0.03,0.02,-0.02538562963213377,-0.016923753088089178,0.09591319689474366,1.4747354614029922,"[0.0959131969, 0.0054221211]","[1.4747354614, 1.5653741791]",2,4,0.13900751341965817,0.06950375670982908,0.03475187835491454,0.04,0.02,0.029503756709829083,0.014751878354914542,0.35250558296173323,1.2105491195738292,"[0.352505583, 0.1214385746]","[1.2105491196, 1.4490572714]",2,3,1.1973945550679668,0.5986972775339834,0.3991315183559889,0.03,0.02,0.5686972775339834,0.3791315183559889,0.915020419502145,0.4152377914566831,"[0.9150204195, 0.6001101457]","[0.4152377915, 0.9271575288]",2,3,1.3437618825355055,0.6718809412677528,0.4479206275118352,0.03,0.02,0.6418809412677527,0.4279206275118352,0.979304533211959,0.20380013299415434,"[0.9793045332, 0.6202616494]","[0.203800133, 0.9017200991]",2,4,1.7616331069462812,0.8808165534731406,0.4404082767365703,0.04,0.02,0.8408165534731405,0.4204082767365703,0.9662302663801573,0.2606205281057479,"[0.9662302664, 0.9099627351]","[0.2606205281, 0.4276021359]",2,4,1.8028171832506028,0.9014085916253014,0.4507042958126507,0.04,0.02,0.8614085916253014,0.4307042958126507,0.9801575456269587,0.19954159627364815,"[0.9801575456, 0.9176646277]","[0.1995415963, 0.4086335963]",2,5,0.01008394775291094,0.00504197387645547,0.002016789550582188,0.05,0.02,-0.044958026123544534,-0.01798321044941781,0.0991071920443355,1.4715261710538872,"[0.099107192, 0.0161775226]","[1.4715261711, 1.5546180985]"
stage_c_formal_20260817,0,3674827978,62,1063,3,5,7,8.143412312211451e-16,1.0831861592859169e-15,True,2,2,True,2,5,1.9843840751056754,0.9921920375528377,0.3968768150211351,0.05,0.02,0.9421920375528376,0.37687681502113507,0.9984065716381592,0.056459750455244394,"[0.9984065716, 0.9937647573]","[0.0564597505, 0.1117294341]",2,5,1.8482069778960784,0.9241034889480392,0.36964139557921566,0.05,0.02,0.8741034889480391,0.34964139557921564,0.9900614554386359,0.1411031592556771,"[0.9900614554, 0.9316572827]","[0.1411031593, 0.371848567]",2,3,0.14518585698752837,0.07259292849376418,0.04839528566250945,0.03,0.02,0.042592928493764184,0.028395285662509453,0.35800992697838746,1.2046606497427943,"[0.358009927, 0.1304405963]","[1.2046606497, 1.4399829669]",2,3,0.009008759777931486,0.004504379888965743,0.0030029199259771623,0.03,0.02,-0.025495620111034255,-0.016997080074022838,0.09480444962277011,1.4758492844655104,"[0.0948044496, 0.0045690382]","[1.4758492845, 1.5662272727]",2,4,0.14057239032025737,0.07028619516012868,0.03514309758006434,0.04,0.02,0.030286195160128683,0.015143097580064342,0.3546685170910482,1.208236813541428,"[0.3546685171, 0.121583853]","[1.2082368135, 1.4489109085]",2,3,1.1950583129906118,0.5975291564953059,0.3983527709968706,0.03,0.02,0.5675291564953059,0.3783527709968706,0.9150662017087009,0.415124288118668,"[0.9150662017, 0.5980904275]","[0.4151242881, 0.9296800531]",2,3,1.343705766763748,0.671852883381874,0.44790192225458264,0.03,0.02,0.641852883381874,0.4279019222545826,0.9794043024675106,0.2033065937435982,"[0.9794043025, 0.6200588513]","[0.2033065937, 0.9019786135]",2,4,1.7590891642814939,0.8795445821407469,0.43977229107037347,0.04,0.02,0.8395445821407469,0.41977229107037345,0.9647204136083372,0.2664169736591617,"[0.9647204136, 0.9101668462]","[0.2664169737, 0.4271096682]",2,4,1.8016529569404915,0.9008264784702458,0.4504132392351229,0.04,0.02,0.8608264784702457,0.43041323923512287,0.9792353948501763,0.2041414568867354,"[0.9792353949, 0.9180147049]","[0.2041414569, 0.4077516812]",2,5,0.009772731485320355,0.004886365742660177,0.001954546297064071,0.05,0.02,-0.04511363425733982,-0.018045453702935928,0.09795830061326105,1.4726806806146284,"[0.0979583006, 0.0133004822]","[1.4726806806, 1.5574954524]"
stage_c_formal_20260817,0,3674827978,83,1084,3,5,7,6.545050943916815e-16,1.037559769654594e-15,True,2,2,True,2,5,1.984700408799696,0.992350204399848,0.3969400817599392,0.05,0.02,0.942350204399848,0.3769400817599392,0.998525789547987,0.05430603669118295,"[0.9985257895, 0.9938041338]","[0.0543060367, 0.1113757145]",2,5,1.8476462170135233,0.9238231085067616,0.36952924340270465,0.05,0.02,0.8738231085067616,0.34952924340270464,0.9898793011688636,0.1423925312575135,"[0.9898793012, 0.9315498839]","[0.1423925313, 0.3721440441]",2,3,0.14597961184014654,0.07298980592007327,0.04865987061338218,0.03,0.02,0.042989805920073274,0.02865987061338218,0.3582969190673666,1.204353266705978,"[0.3582969191, 0.1326760326]","[1.2043532667, 1.4377279303]",2,3,0.008925420053974455,0.0044627100269872275,0.002975140017991485,0.03,0.02,-0.025537289973012772,-0.017024859982008516,0.09431395906875957,1.4763419826871835,"[0.0943139591, 0.0055042873]","[1.4763419827, 1.5652920117]",2,4,0.1409383700854643,0.07046918504273215,0.03523459252136608,0.04,0.02,0.030469185042732154,0.015234592521366077,0.35498038802443727,1.2079032378151666,"[0.354980388, 0.1221773064]","[1.2079032378, 1.4483129975]",2,3,1.1883423711336516,0.5941711855668258,0.3961141237112172,0.03,0.02,0.5641711855668258,0.37611412371121716,0.9139062498255287,0.417991093702174,"[0.9139062498, 0.5942371056]","[0.4179910937, 0.9344795425]",2,3,1.3379971445942367,0.6689985722971183,0.4459990481980789,0.03,0.02,0.6389985722971183,0.4259990481980789,0.9786294457386651,0.2071091876476595,"[0.9786294457, 0.6166697273]","[0.2071091876, 0.9062910804]",2,4,1.755396066175242,0.877698033087621,0.4388490165438105,0.04,0.02,0.8376980330876209,0.41884901654381046,0.9647255160691502,0.2663975923558322,"[0.9647255161, 0.9081303567]","[0.2663975924, 0.4319996034]",2,4,1.7974087189901704,0.8987043594950852,0.4493521797475426,0.04,0.02,0.8587043594950852,0.4293521797475426,0.97894973800492,0.20554576930081492,"[0.978949738, 0.9160055292]","[0.2055457693, 0.4127890169]",2,5,0.010358751453280014,0.005179375726640007,0.0020717502906560025,0.05,0.02,-0.04482062427336,-0.017928249709343997,0.09969078422176063,1.4709396743353582,"[0.0996907842, 0.0205060721]","[1.4709396743, 1.5502888173]"
stage_c_formal_20260817,0,3674827978,103,1104,3,5,7,1.364527121332633e-15,1.303438174018084e-15,True,2,2,True,2,5,1.9845766573940584,0.9922883286970292,0.3969153314788117,0.05,0.02,0.9422883286970292,0.3769153314788117,0.9984693427333924,0.055336207158613246,"[0.9984693427, 0.9937985857]","[0.0553362072, 0.1114256207]",2,5,1.846379308846679,0.9231896544233394,0.3692758617693358,0.05,0.02,0.8731896544233394,0.3492758617693358,0.9896100668644742,0.14427733665847628,"[0.9896100669, 0.931155854]","[0.1442773367, 0.3732261944]",2,3,0.1469583160977045,0.07347915804885224,0.0489861053659015,0.03,0.02,0.043479158048852246,0.028986105365901498,0.3589386356580774,1.2036658245288074,"[0.3589386357, 0.1346156452]","[1.2036658245, 1.4357707599]",2,3,0.008760967550325606,0.004380483775162803,0.002920322516775202,0.03,0.02,-0.025619516224837196,-0.0170796774832248,0.09348816222038062,1.4771714445087374,"[0.0934881622, 0.0045750492]","[1.4771714445, 1.5662212617]",2,4,0.14173263914832984,0.07086631957416492,0.03543315978708246,0.04,0.02,0.03086631957416492,0.01543315978708246,0.3556601031971192,1.2071760710870216,"[0.3556601032, 0.1234444415]","[1.2071760711, 1.447036197]",2,3,1.1929257289267414,0.5964628644633707,0.39764190964224716,0.03,0.02,0.5664628644633707,0.37764190964224714,0.9152851434493546,0.4145810826496063,"[0.9152851434, 0.5959688206]","[0.4145810826, 0.9323247275]",2,3,1.3447199000497787,0.6723599500248894,0.44823996668325955,0.03,0.02,0.6423599500248893,0.42823996668325953,0.9791332211218609,0.20464484275531347,"[0.9791332211, 0.621303497]","[0.2046448428, 0.9003911825]",2,4,1.7552494381516752,0.8776247190758376,0.4388123595379188,0.04,0.02,0.8376247190758376,0.4188123595379188,0.9644098171047852,0.26759416990204127,"[0.9644098171, 0.908384909]","[0.2675941699, 0.4313912254]",2,4,1.7983453145443147,0.8991726572721573,0.44958632863607867,0.04,0.02,0.8591726572721573,0.42958632863607865,0.9789186083513912,0.20569823403031204,"[0.9789186084, 0.9165498747]","[0.205698234, 0.4114299982]",2,5,0.011130611670786467,0.005565305835393233,0.0022261223341572935,0.05,0.02,-0.04443469416460677,-0.017773877665842708,0.1033554910258475,1.4672559321551981,"[0.103355491, 0.0211720133]","[1.4672559322, 1.5496227315]"
stage_c_formal_20260817,0,3674827978,124,1125,3,5,7,8.24016333420305e-16,1.1392924584144335e-15,True,2,2,True,2,5,1.9824858053499779,0.9912429026749889,0.39649716106999555,0.05,0.02,0.9412429026749889,0.37649716106999553,0.9983298242553021,0.05780382109127086,"[0.9983298243, 0.9928863819]","[0.0578038211, 0.1193488003]",2,5,1.8432492407752483,0.9216246203876242,0.36864984815504964,0.05,0.02,0.8716246203876241,0.3486498481550496,0.989502108918607,0.14502627550950023,"[0.9895021089, 0.9295885204]","[0.1450262755, 0.3775013927]",2,3,0.14988516372002622,0.07494258186001311,0.04996172124000874,0.03,0.02,0.04494258186001311,0.029961721240008742,0.3629741189792957,1.1993386073483667,"[0.362974119, 0.1346660784]","[1.1993386073, 1.4357198633]",2,3,0.01064859914529742,0.00532429957264871,0.0035495330484324734,0.03,0.02,-0.024675700427351288,-0.016450466951567527,0.1031505996571906,1.4674619245286542,"[0.1031505997, 0.0029245402]","[1.4674619245, 1.5678717824]",2,4,0.145224523954199,0.0726122619770995,0.03630613098854975,0.04,0.02,0.032612261977099495,0.016306130988549748,0.3600439125031906,1.2024813646047505,"[0.3600439125, 0.1248715541]","[1.2024813646, 1.4455979559]",2,3,1.187301468161123,0.5936507340805615,0.39576715605370766,0.03,0.02,0.5636507340805614,0.37576715605370764,0.9128355481283017,0.4206209923999014,"[0.9128355481, 0.595006496]","[0.4206209924, 0.9335225958]",2,3,1.3394594230954937,0.6697297115477469,0.4464864743651646,0.03,0.02,0.6397297115477468,0.42648647436516457,0.978154515961191,0.20940624722998977,"[0.978154516, 0.6186058244]","[0.2094062472, 0.9038292999]",2,4,1.7537881486443494,0.8768940743221747,0.43844703716108735,0.04,0.02,0.8368940743221747,0.41844703716108733,0.9655497053469508,0.26324868849932115,"[0.9655497053, 0.9063674283]","[0.2632486885, 0.4361911683]",2,4,1.7959812095132108,0.8979906047566054,0.4489953023783027,0.04,0.02,0.8579906047566054,0.4289953023783027,0.9796242790574778,0.20221421511028553,"[0.9796242791, 0.9145039537]","[0.2022142151, 0.4165161964]",2,5,0.013025573816122323,0.006512786908061161,0.0026051147632244645,0.05,0.02,-0.04348721309193884,-0.017394885236775535,0.11184820632311226,1.4587135938818383,"[0.1118482063, 0.0227057825]","[1.4587135939, 1.5480885928]"
stage_c_formal_20260817,0,3674827978,145,1146,3,5,7,7.769628524257742e-16,1.380390675795486e-15,True,2,2,True,2,5,1.9831916089606205,0.9915958044803103,0.3966383217921241,0.05,0.02,0.9415958044803102,0.3766383217921241,0.9983558150959754,0.05735216925293659,"[0.9983558151, 0.9932156238]","[0.0573521693, 0.1165509448]",2,5,1.8445429847591042,0.9222714923795521,0.3689085969518208,0.05,0.02,0.872271492379552,0.3489085969518208,0.9891702572849976,0.14730476288642866,"[0.9891702573, 0.9306369791]","[0.1473047629, 0.3746466695]",2,3,0.14869946616374818,0.07434973308187409,0.04956648872124939,0.03,0.02,0.04434973308187409,0.029566488721249392,0.3603321188555056,1.2021724219358774,"[0.3603321189, 0.1373325536]","[1.2021724219, 1.4330283805]",2,3,0.010050841962232554,0.005025420981116277,0.003350280654077518,0.03,0.02,-0.02497457901888372,-0.016649719345922482,0.10022755781930212,1.4704001987892699,"[0.1002275578, 0.0022975238]","[1.4704001988, 1.5684988009]",2,4,0.14418366344957967,0.07209183172478983,0.03604591586239492,0.04,0.02,0.032091831724789834,0.016045915862394917,0.35775046715524955,1.20493851315236,"[0.3577504672, 0.1272724114]","[1.2049385132, 1.4431777877]",2,3,1.190516374105602,0.595258187052801,0.396838791368534,0.03,0.02,0.565258187052801,0.376838791368534,0.912498995858793,0.4214444561634701,"[0.9124989959, 0.5982156439]","[0.4214444562, 0.9295238024]",2,3,1.3422367974856781,0.6711183987428391,0.44741226582855936,0.03,0.02,0.641118398742839,0.42741226582855935,0.9776907009469744,0.21162583448420585,"[0.9776907009, 0.6215767779]","[0.2116258345, 0.9000423704]",2,4,1.754291394615392,0.877145697307696,0.438572848653848,0.04,0.02,0.837145697307696,0.418572848653848,0.9660160013253853,0.2614507513958009,"[0.9660160013, 0.9061481555]","[0.2614507514, 0.4367098804]",2,4,1.795938358087858,0.897969179043929,0.4489845895219645,0.04,0.02,0.857969179043929,0.4289845895219645,0.9797381420565818,0.20164649210044266,"[0.9797381421, 0.9143585353]","[0.2016464921, 0.4168754838]",2,5,0.012458277906856306,0.006229138953428153,0.002491655581371261,0.05,0.02,-0.04377086104657185,-0.017508344418628738,0.10929245768804066,1.4612851110137473,"[0.1092924577, 0.0226591394]","[1.461285111, 1.5481352479]"
stage_c_formal_20260817,0,3674827978,166,1167,3,5,7,1.1244144638445557e-15,1.1064982043510878e-15,True,2,2,True,2,5,1.9827966439089832,0.9913983219544916,0.39655932878179667,0.05,0.02,0.9413983219544916,0.37655932878179665,0.9980749574695756,0.06205901190215359,"[0.9980749575, 0.9932990603]","[0.0620590119, 0.1158312296]",2,5,1.8454850172386728,0.9227425086193364,0.36909700344773455,0.05,0.02,0.8727425086193363,0.34909700344773453,0.989331329344519,0.1462032482517845,"[0.9893313293, 0.9309718245]","[0.1462032483, 0.3737305834]",2,3,0.1471524518390082,0.0735762259195041,0.0490508172796694,0.03,0.02,0.04357622591950411,0.029050817279669402,0.3589879625392963,1.2036129753375224,"[0.3589879625, 0.1352039001]","[1.2036129753, 1.4351770776]",2,3,0.009840825168699555,0.004920412584349778,0.0032802750562331852,0.03,0.02,-0.025079587415650223,-0.016719724943766816,0.09886951310372845,1.4717650230948858,"[0.0988695131, 0.0081021323]","[1.4717650231, 1.5626941059]",2,4,0.1427929210124808,0.0713964605062404,0.0356982302531202,0.04,0.02,0.031396460506240405,0.015698230253120202,0.35676065194925805,1.2059982649734926,"[0.3567606519, 0.1245582524]","[1.205998265, 1.4459137229]",2,3,1.1929420862424336,0.5964710431212168,0.3976473620808112,0.03,0.02,0.5664710431212168,0.3776473620808112,0.9110734612732339,0.4249157657026304,"[0.9110734613, 0.6024012238]","[0.4249157657, 0.9242902977]",2,3,1.3466145448360503,0.6733072724180251,0.4488715149453501,0.03,0.02,0.6433072724180251,0.4288715149453501,0.9779010391716362,0.21062211628221023,"[0.9779010392, 0.6247592356]","[0.2106221163, 0.8959731811]",2,4,1.748827475171543,0.8744137375857715,0.43720686879288573,0.04,0.02,0.8344137375857714,0.4172068687928857,0.9650016399778637,0.26534669603243344,"[0.96500164, 0.9042119829]","[0.265346696, 0.4412653352]",2,4,1.7925775984874268,0.8962887992437134,0.4481443996218567,0.04,0.02,0.8562887992437134,0.4281443996218567,0.9796220696648499,0.20222521563425022,"[0.9796220697, 0.9126435225]","[0.2022252156, 0.4210910192]",2,5,0.013203140638294735,0.006601570319147368,0.002640628127658947,0.05,0.02,-0.043398429680852633,-0.017359371872341052,0.11160640280567387,1.458956920893665,"[0.1116064028, 0.027334072]","[1.4589569209, 1.5434588499]"
