run_id,replication,structural_seed,r_used,branch,n_origins_total,n_origins_successful,n_origins_failed,failure_rate,success_coverage,MSPE_complete_numerator,MSPE_complete_denominator,MSPE_complete,MSPE_conditional_numerator,MSPE_conditional_denominator,MSPE_conditional,ARI_coverage,mean_ARI_conditional,mean_d_hat,sd_d_hat_within,Pr_d_hat_equals_K_true_within,actual_spectral_radius
formal_preferred_20260816,4,827407145,5,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96863.44260480124,49900.0,1.9411511544048345,96863.44260480124,49900.0,1.9411511544048345,1.0,0.31411540152015593,2.0,0.0,0.0,0.930197577587225
formal_preferred_20260816,4,827407145,6,primary_fixed_K,499,499,0,0.0,1.0,96213.85071909736,49900.0,1.928133280943835,96213.85071909736,49900.0,1.928133280943835,1.0,0.30976959796278175,2.1122244488977957,0.49437687618483106,0.0,0.930197577587225
formal_preferred_20260816,4,827407145,6,robustness_K_equals_d_hat,499,499,0,0.0,1.0,97410.568381105,49900.0,1.9521155988197394,97410.568381105,49900.0,1.9521155988197394,1.0,0.2535421381435744,2.1122244488977957,0.49437687618483106,0.0,0.930197577587225
formal_preferred_20260816,4,827407145,7,primary_fixed_K,499,499,0,0.0,1.0,95537.93088672432,49900.0,1.9145877933211288,95537.93088672432,49900.0,1.9145877933211288,1.0,0.04047401859567527,2.8957915831663326,0.3764694431368426,0.02404809619238477,0.930197577587225
formal_preferred_20260816,4,827407145,7,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96047.44277038651,49900.0,1.924798452312355,96047.44277038651,49900.0,1.924798452312355,1.0,0.03763894868559215,2.8957915831663326,0.3764694431368426,0.02404809619238477,0.930197577587225
formal_preferred_20260816,4,827407145,8,primary_fixed_K,499,499,0,0.0,1.0,95774.79814427119,49900.0,1.9193346321497233,95774.79814427119,49900.0,1.9193346321497233,1.0,0.012793219034222834,2.7995991983967934,0.5667492023043437,0.08016032064128256,0.930197577587225
formal_preferred_20260816,4,827407145,8,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96428.9683455318,49900.0,1.932444255421479,96428.9683455318,49900.0,1.932444255421479,1.0,0.010058750704965992,2.7995991983967934,0.5667492023043437,0.08016032064128256,0.930197577587225
formal_preferred_20260816,4,827407145,9,primary_fixed_K,499,499,0,0.0,1.0,96076.68431963019,49900.0,1.9253844553032102,96076.68431963019,49900.0,1.9253844553032102,1.0,0.011778345793708128,3.012024048096192,0.636771247710261,0.20841683366733466,0.930197577587225
formal_preferred_20260816,4,827407145,9,robustness_K_equals_d_hat,499,499,0,0.0,1.0,96563.47418560578,49900.0,1.9351397632385927,96563.47418560578,49900.0,1.9351397632385927,1.0,0.00877758702456879,3.012024048096192,0.636771247710261,0.20841683366733466,0.930197577587225
formal_preferred_20260816,5,4112232398,1,primary_fixed_K,499,499,0,0.0,1.0,106341.0415539338,49900.0,2.131082997072822,106341.0415539338,49900.0,2.131082997072822,1.0,0.01437018930766631,5.064128256513026,0.24522711296039373,0.0,0.9021490461266936
formal_preferred_20260816,5,4112232398,1,robustness_K_equals_d_hat,499,499,0,0.0,1.0,107076.09768585426,49900.0,2.1458135808788428,107076.09768585426,49900.0,2.1458135808788428,1.0,0.01122279596082144,5.064128256513026,0.24522711296039373,0.0,0.9021490461266936
