run_id,replication,structural_seed,forecast_origin_index,target_index,r_used,space_type,rank_Q_Rr,rank_Q_R5,expected_rank,rank_Qspace,rank_ok,nesting_max_all_adjacent,nesting_ok,Qspace_Q_F_dim_U,Qspace_Q_F_dim_Q,Qspace_Q_F_shared_energy,Qspace_Q_F_purity,Qspace_Q_F_capture,Qspace_Q_F_expected_random_purity,Qspace_Q_F_expected_random_capture,Qspace_Q_F_excess_purity,Qspace_Q_F_excess_capture,Qspace_Q_F_largest_canonical_correlation,Qspace_Q_F_smallest_principal_angle,Qspace_Q_F_canonical_correlations,Qspace_Q_F_principal_angles,Qspace_Q_F_unique_dim_U,Qspace_Q_F_unique_dim_Q,Qspace_Q_F_unique_shared_energy,Qspace_Q_F_unique_purity,Qspace_Q_F_unique_capture,Qspace_Q_F_unique_expected_random_purity,Qspace_Q_F_unique_expected_random_capture,Qspace_Q_F_unique_excess_purity,Qspace_Q_F_unique_excess_capture,Qspace_Q_F_unique_largest_canonical_correlation,Qspace_Q_F_unique_smallest_principal_angle,Qspace_Q_F_unique_canonical_correlations,Qspace_Q_F_unique_principal_angles,Qspace_Q_C_dim_U,Qspace_Q_C_dim_Q,Qspace_Q_C_shared_energy,Qspace_Q_C_purity,Qspace_Q_C_capture,Qspace_Q_C_expected_random_purity,Qspace_Q_C_expected_random_capture,Qspace_Q_C_excess_purity,Qspace_Q_C_excess_capture,Qspace_Q_C_largest_canonical_correlation,Qspace_Q_C_smallest_principal_angle,Qspace_Q_C_canonical_correlations,Qspace_Q_C_principal_angles,Qspace_Q_C_unique_dim_U,Qspace_Q_C_unique_dim_Q,Qspace_Q_C_unique_shared_energy,Qspace_Q_C_unique_purity,Qspace_Q_C_unique_capture,Qspace_Q_C_unique_expected_random_purity,Qspace_Q_C_unique_expected_random_capture,Qspace_Q_C_unique_excess_purity,Qspace_Q_C_unique_excess_capture,Qspace_Q_C_unique_largest_canonical_correlation,Qspace_Q_C_unique_smallest_principal_angle,Qspace_Q_C_unique_canonical_correlations,Qspace_Q_C_unique_principal_angles,Qspace_Q_C_full_dim_U,Qspace_Q_C_full_dim_Q,Qspace_Q_C_full_shared_energy,Qspace_Q_C_full_purity,Qspace_Q_C_full_capture,Qspace_Q_C_full_expected_random_purity,Qspace_Q_C_full_expected_random_capture,Qspace_Q_C_full_excess_purity,Qspace_Q_C_full_excess_capture,Qspace_Q_C_full_largest_canonical_correlation,Qspace_Q_C_full_smallest_principal_angle,Qspace_Q_C_full_canonical_correlations,Qspace_Q_C_full_principal_angles,Qspace_Q_P4_dim_U,Qspace_Q_P4_dim_Q,Qspace_Q_P4_shared_energy,Qspace_Q_P4_purity,Qspace_Q_P4_capture,Qspace_Q_P4_expected_random_purity,Qspace_Q_P4_expected_random_capture,Qspace_Q_P4_excess_purity,Qspace_Q_P4_excess_capture,Qspace_Q_P4_largest_canonical_correlation,Qspace_Q_P4_smallest_principal_angle,Qspace_Q_P4_canonical_correlations,Qspace_Q_P4_principal_angles,source
fullgrid_formal_20260817,2,2951145736,394,1395,2,missing,2,5,3,3,True,2.048067155547596e-15,True,3,5,2.98514166869157,0.99504722289719,0.597028333738314,0.05,0.03,0.94504722289719,0.567028333738314,0.9990266217441373,0.0441256435133974,"[0.9990266217441371, 0.9979094135587313, 0.9956225590397877]","[0.04412564351339746, 0.0646732598978813, 0.09360169184774925]",3.0,5.0,2.793547298586879,0.931182432862293,0.5587094597173758,0.05,0.03,0.8811824328622929,0.5287094597173758,0.996667774645865,0.0816587732128829,"[0.996667774645865, 0.9804168477708352, 0.9159603977118429]","[0.08165877321288291, 0.19822918438326126, 0.41290150319374996]",3,3,0.1956469583203986,0.0652156527734662,0.0652156527734662,0.03,0.03,0.0352156527734662,0.0352156527734662,0.3979873989170875,1.1614743590384518,"[0.3979873989170875, 0.18286009552080865, 0.06176709552610079]","[1.1614743590384518, 1.386901511275105, 1.5089898883157926]",3,3,0.0040525882157096,0.0013508627385698,0.0013508627385698,0.03,0.03,-0.0286491372614301,-0.0286491372614301,0.0592899318729896,1.5114716029132595,"[0.059289931872989615, 0.022692784594685038, 0.0047254334769591755]","[1.5114716029132595, 1.5481015940933258, 1.5660708757314916]",3.0,0.0,,,,,,,,,,[],[],3,4,0.2014712594937043,0.0671570864979014,0.050367814873426,0.04,0.03,0.0271570864979014,0.020367814873426,0.3893930789399563,1.17082375518713,"[0.38939307893995634, 0.21347412525588336, 0.06536885660313084]","[1.1708237551871299, 1.3556666422393076, 1.505380825971244]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,394,1395,4,missing,4,5,1,1,True,2.048067155547596e-15,True,1,5,0.9918464697384208,0.9918464697384208,0.1983692939476841,0.05,0.01,0.9418464697384208,0.1883692939476841,0.995914890810666,0.0904200594566025,[0.995914890810666],[0.09042005945660256],1.0,5.0,0.9640250952062442,0.9640250952062442,0.1928050190412488,0.05,0.01,0.9140250952062442,0.1828050190412488,0.9818477963545288,0.1908265606271571,[0.9818477963545288],[0.19082656062715717],1,3,0.0301155600950584,0.0301155600950584,0.0100385200316861,0.03,0.01,0.0001155600950584,3.8520031686155656e-05,0.1735383533835056,1.3963749189993029,[0.1735383533835056],[1.3963749189993027],1,3,0.0022941855628809,0.0022941855628809,0.0007647285209603,0.03,0.01,-0.027705814437119,-0.0092352714790396,0.0478976571752835,1.5228803363340533,[0.047897657175283506],[1.5228803363340533],1.0,0.0,,,,,,,,,,[],[],1,4,0.0446608493753248,0.0446608493753248,0.0111652123438312,0.04,0.01,0.0046608493753248,0.0011652123438312,0.2113311367861463,1.357859671217027,[0.21133113678614632],[1.357859671217027],full_grid_extension
fullgrid_formal_20260817,2,2951145736,394,1395,6,extra,6,5,1,1,True,2.048067155547596e-15,True,1,5,0.0038279197441456,0.0038279197441456,0.0007655839488291,0.05,0.01,-0.0461720802558544,-0.0092344160511708,0.0618701846137992,1.508886601681913,[0.06187018461379927],[1.508886601681913],1.0,0.0,,,,,,,,,,[],[],1,3,0.8326474872582815,0.8326474872582815,0.2775491624194272,0.03,0.01,0.8026474872582815,0.2675491624194271,0.912495198485056,0.4214537388079999,[0.9124951984850559],[0.42145373880799997],1,3,0.9414822102103187,0.9414822102103187,0.3138274034034396,0.03,0.01,0.9114822102103188,0.3038274034034396,0.9703000619449216,0.2443281728635831,[0.9703000619449217],[0.24432817286358316],1.0,4.0,0.8331530270638154,0.8331530270638154,0.2082882567659538,0.04,0.01,0.7931530270638154,0.1982882567659538,0.9127721660216286,0.4207761892206222,[0.9127721660216286],[0.42077618922062227],1,4,0.8506286657139521,0.8506286657139521,0.212657166428488,0.04,0.01,0.8106286657139521,0.202657166428488,0.9222953245647254,0.3968183456476414,[0.9222953245647254],[0.39681834564764146],full_grid_extension
fullgrid_formal_20260817,2,2951145736,394,1395,8,extra,8,5,3,3,True,2.048067155547596e-15,True,3,5,0.0053220583095944,0.0017740194365314,0.0010644116619188,0.05,0.03,-0.0482259805634685,-0.0289355883380811,0.0645621744237652,1.506189215888803,"[0.06456217442376523, 0.03363900308470557, 0.004711837723956029]","[1.506189215888803, 1.5371509762594324, 1.5660844716358557]",3.0,0.0,,,,,,,,,,[],[],3,3,1.17965401821082,0.3932180060702733,0.3932180060702733,0.03,0.03,0.3632180060702733,0.3632180060702733,0.916693138492518,0.4110716202029144,"[0.916693138492518, 0.5794754105534966, 0.05946391019276987]","[0.4110716202029144, 0.9527114596786653, 1.5112973170892976]",3,3,1.3294486626372453,0.4431495542124151,0.4431495542124151,0.03,0.03,0.413149554212415,0.413149554212415,0.9727917079697752,0.2338058040235172,"[0.9727917079697753, 0.6157148809142143, 0.06340458156385399]","[0.2338058040235172, 0.9075034365779654, 1.5073491856337196]",3.0,4.0,1.730730424081309,0.5769101413604364,0.4326826060203272,0.04,0.03,0.5369101413604364,0.4026826060203272,0.9469745220435384,0.3271111011732592,"[0.9469745220435384, 0.8939937345096138, 0.1863997890000824]","[0.3271111011732592, 0.46461590972350775, 1.383299897132078]",3,4,1.7822138912004415,0.5940712970668139,0.4455534728001104,0.04,0.03,0.5540712970668139,0.4155534728001104,0.9507587782703212,0.3151213416575575,"[0.9507587782703213, 0.9094294664287842, 0.22629556410461232]","[0.31512134165755756, 0.4288862722385094, 1.3425234278438025]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,394,1395,9,extra,9,5,4,4,True,2.048067155547596e-15,True,4,5,0.0057329585805975,0.0014332396451493,0.0011465917161195,0.05,0.04,-0.0485667603548506,-0.0388534082838804,0.0669878782792158,1.503758247112425,"[0.06698787827921587, 0.03434218581475864, 0.007251697569266774, 0.0036891598061025398]","[1.503758247112425, 1.5364473869477047, 1.5635445656664801, 1.56710715862056]",4.0,0.0,,,,,,,,,,[],[],4,3,1.3583612923724098,0.3395903230931024,0.4527870974574699,0.03,0.04,0.3095903230931024,0.4127870974574699,0.9167156852254736,0.4110151921517762,"[0.9167156852254735, 0.646440602919378, 0.3163987859193387]","[0.41101519215177623, 0.8678863848501818, 1.2488654961749843]",4,3,1.5106315716390728,0.3776578929097682,0.5035438572130243,0.03,0.04,0.3476578929097682,0.4635438572130243,0.9727952823495052,0.2337903755308331,"[0.9727952823495051, 0.6746877559143567, 0.3302988681434877]","[0.23379037553083312, 0.8302547422006276, 1.2341761301081466]",4.0,4.0,1.940288832293309,0.4850722080733272,0.4850722080733272,0.04,0.04,0.4450722080733272,0.4450722080733272,0.9470575338869608,0.3268526472843998,"[0.9470575338869607, 0.8941858286649625, 0.4852357534814807, 0.09137191668817828]","[0.3268526472843998, 0.4641870206502077, 1.0641635567194416, 1.4792967886627533]",4,4,2.001527759293179,0.5003819398232947,0.5003819398232947,0.04,0.04,0.4603819398232947,0.4603819398232947,0.950798019835118,0.3149947035275608,"[0.9507980198351181, 0.9096400957458145, 0.49824877493084724, 0.1476954273572894]","[0.31499470352756087, 0.42837949828543054, 1.0492185140696375, 1.422558589073781]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,415,1416,1,missing,1,5,4,4,True,2.2260235956573412e-15,True,4,5,3.9827890469770497,0.9956972617442624,0.79655780939541,0.05,0.04,0.9456972617442624,0.75655780939541,0.999219485355038,0.0395124334849701,"[0.999219485355038, 0.9989503848094161, 0.9979515785881512, 0.9952588821740799]","[0.03951243348497014, 0.04582136744655421, 0.06401751529841163, 0.09741528561830017]",4.0,5.0,3.732430600209649,0.933107650052412,0.7464861200419297,0.05,0.04,0.8831076500524121,0.7064861200419297,0.9988588042310432,0.0477789261006428,"[0.9988588042310432, 0.9920739853864876, 0.9550124163331839, 0.9156703454784387]","[0.047778926100642834, 0.1259881509086832, 0.301094681334594, 0.41362374586592054]",4,3,0.254970097369372,0.063742524342343,0.0849900324564573,0.03,0.04,0.033742524342343,0.0449900324564573,0.3986156255711623,1.1607894600920805,"[0.3986156255711623, 0.29147816806978033, 0.10543319192060831]","[1.1607894600920803, 1.2750245845850212, 1.4651668159033886]",4,3,0.0046116506019709,0.0011529126504927,0.0015372168673236,0.03,0.04,-0.0288470873495072,-0.0384627831326763,0.0635524663973016,1.5072010019439757,"[0.0635524663973016, 0.02358267695112263, 0.004073323533646935]","[1.5072010019439757, 1.5472114634077923, 1.5667229919970922]",4.0,0.0,,,,,,,,,,[],[],4,4,0.2660662617148323,0.066516565428708,0.066516565428708,0.04,0.04,0.026516565428708,0.026516565428708,0.3906680525152364,1.169439121078697,"[0.39066805251523645, 0.2871293713010511, 0.17607141115734945, 0.0005628215591974747]","[1.169439121078697, 1.2795676601032895, 1.393802249307989, 1.570233505205985]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,415,1416,2,missing,2,5,3,3,True,2.2260235956573412e-15,True,3,5,2.9845347321492763,0.9948449107164254,0.5969069464298553,0.05,0.03,0.9448449107164254,0.5669069464298553,0.9989550490033946,0.0457194276961413,"[0.9989550490033946, 0.997956556259695, 0.9953422798405541]","[0.045719427696141346, 0.06393966004768381, 0.09655403029708645]",3.0,5.0,2.7977218064995,0.9325739354998334,0.5595443612999,0.05,0.03,0.8825739354998333,0.5295443612999,0.9982942811535698,0.0584158194312986,"[0.9982942811535698, 0.9810968137918209, 0.9157397974769442]","[0.05841581943129868, 0.19474621088781852, 0.4134509156357437]",3,3,0.191189197700526,0.063729732566842,0.063729732566842,0.03,0.03,0.033729732566842,0.033729732566842,0.3984566759174054,1.1609627678380643,"[0.39845667591740547, 0.17766335031537134, 0.029278133002215094]","[1.1609627678380645, 1.3921848105398478, 1.5415140092647863]",3,3,0.0043762720507507,0.0014587573502502,0.0014587573502502,0.03,0.03,-0.0285412426497497,-0.0285412426497497,0.0617099689187665,1.509047124108579,"[0.06170996891876653, 0.023565512062773648, 0.0035802832310939496]","[1.509047124108579, 1.54722863306772, 1.5672160359148246]",3.0,0.0,,,,,,,,,,[],[],3,4,0.1984925658303522,0.0661641886101174,0.049623141457588,0.04,0.03,0.0261641886101174,0.019623141457588,0.3906115234682193,1.1695005294093963,"[0.3906115234682193, 0.21279349715246357, 0.02518196048391551]","[1.1695005294093965, 1.3563632769206977, 1.545611704107035]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,415,1416,4,missing,4,5,1,1,True,2.2260235956573412e-15,True,1,5,0.991311461660476,0.991311461660476,0.1982622923320952,0.05,0.01,0.941311461660476,0.1882622923320951,0.9956462532749653,0.0933478396437508,[0.9956462532749651],[0.09334783964375083],1.0,5.0,0.9630360040417074,0.9630360040417074,0.1926072008083414,0.05,0.01,0.9130360040417074,0.1826072008083414,0.9813439784508322,0.1934648274673272,[0.9813439784508322],[0.1934648274673272],1,3,0.0308742873652526,0.0308742873652526,0.0102914291217508,0.03,0.01,0.0008742873652526,0.0002914291217508,0.175710806057148,1.3941685654143554,[0.17571080605714803],[1.3941685654143554],1,3,0.0025988297464841,0.0025988297464841,0.0008662765821613,0.03,0.01,-0.0274011702535158,-0.0091337234178386,0.0509787185645558,1.5197955015323343,[0.05097871856455584],[1.5197955015323343],1.0,0.0,,,,,,,,,,[],[],1,4,0.0459759466123785,0.0459759466123785,0.0114939866530946,0.04,0.01,0.0059759466123785,0.0014939866530946,0.2144200238139586,1.3546983224394693,[0.21442002381395864],[1.3546983224394693],full_grid_extension
fullgrid_formal_20260817,2,2951145736,415,1416,6,extra,6,5,1,1,True,2.2260235956573412e-15,True,1,5,0.0039924687028199,0.0039924687028199,0.0007984937405639,0.05,0.01,-0.04600753129718,-0.009201506259436,0.0631859850189894,1.507568221380036,[0.06318598501898949],[1.507568221380036],1.0,0.0,,,,,,,,,,[],[],1,3,0.8391953417903251,0.8391953417903251,0.279731780596775,0.03,0.01,0.809195341790325,0.269731780596775,0.9160760567716664,0.412613174844423,[0.9160760567716663],[0.412613174844423],1,3,0.9440666305392592,0.9440666305392592,0.3146888768464197,0.03,0.01,0.9140666305392592,0.3046888768464197,0.9716309127128774,0.2387645097465316,[0.9716309127128774],[0.2387645097465316],1.0,4.0,0.839529670087255,0.839529670087255,0.2098824175218137,0.04,0.01,0.799529670087255,0.1998824175218137,0.9162585170612358,0.412157930089514,[0.9162585170612358],[0.412157930089514],1,4,0.8566456977331564,0.8566456977331564,0.2141614244332891,0.04,0.01,0.8166456977331563,0.204161424433289,0.9255515640595916,0.3883065482762017,[0.9255515640595916],[0.3883065482762017],full_grid_extension
fullgrid_formal_20260817,2,2951145736,415,1416,8,extra,8,5,3,3,True,2.2260235956573412e-15,True,3,5,0.0058460709370362,0.0019486903123454,0.0011692141874072,0.05,0.03,-0.0480513096876545,-0.0288307858125927,0.0665155985771856,1.504231582538969,"[0.0665155985771856, 0.03683764500974741, 0.008045743787293662]","[1.504231582538969, 1.53395034517174, 1.5627504961995538]",3.0,0.0,,,,,,,,,,[],[],3,3,1.169901554976195,0.389967184992065,0.389967184992065,0.03,0.03,0.359967184992065,0.359967184992065,0.9172980103148068,0.4095552582625325,"[0.9172980103148067, 0.571785863285684, 0.039074823036540904]","[0.40955525826253253, 0.9621153061545251, 1.531711553408004]",3,3,1.3181249165095223,0.4393749721698408,0.4393749721698408,0.03,0.03,0.4093749721698407,0.4093749721698407,0.9719914762072724,0.2372351383864778,"[0.9719914762072724, 0.6095550563980807, 0.04242781999422475]","[0.23723513838647786, 0.9152971274750215, 1.5283557672843613]",3.0,4.0,1.7058697556058016,0.5686232518686005,0.4264674389014504,0.04,0.03,0.5286232518686005,0.3964674389014504,0.94529806344933,0.3322892079395693,"[0.9452980634493299, 0.8934369851134863, 0.11853978435981884]","[0.33228920793956934, 0.4658568975180553, 1.451977158324836]",3,4,1.7545725823939398,0.5848575274646466,0.4386431455984849,0.04,0.03,0.5448575274646466,0.4086431455984849,0.9500076692774526,0.3175358670289711,"[0.9500076692774526, 0.9092938345146307, 0.15887961864770805]","[0.3175358670289711, 0.42921230543982714, 1.411240573289327]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,415,1416,9,extra,9,5,4,4,True,2.2260235956573412e-15,True,4,5,0.0061413518744955,0.0015353379686238,0.0012282703748991,0.05,0.04,-0.0484646620313761,-0.0387717296251008,0.0683676476132375,1.5023753069056165,"[0.06836764761323756, 0.03693277191350598, 0.009620626352954766, 0.0032604511481520455]","[1.5023753069056165, 1.533855153490879, 1.5611755520272543, 1.56753586986999]",4.0,0.0,,,,,,,,,,[],[],4,3,1.357695363658476,0.3394238409146189,0.4525651212194919,0.03,0.04,0.3094238409146189,0.4125651212194919,0.9173596805235256,0.4094003587250232,"[0.9173596805235255, 0.6578346203785072, 0.2887909147458011]","[0.40940035872502323, 0.8528562389046812, 1.2778326244376013]",4,3,1.5093514717779677,0.3773378679444918,0.5031171572593225,0.03,0.04,0.3473378679444918,0.4631171572593225,0.9720358055844948,0.2370464420340603,"[0.9720358055844949, 0.6879424365742123, 0.3020481226559858]","[0.23704644203406033, 0.8121461234777916, 1.2639559298753986]",4.0,4.0,1.9329440713084765,0.4832360178271191,0.4832360178271191,0.04,0.04,0.4432360178271191,0.4432360178271191,0.9453263746373294,0.3322024082265828,"[0.9453263746373294, 0.8940283764417807, 0.48750165528555234, 0.0485542473347104]","[0.3322024082265828, 0.4645385917309246, 1.06157025943691, 1.5222229812984813]",4,4,1.9883754533587863,0.4970938633396966,0.4970938633396966,0.04,0.04,0.4570938633396966,0.4570938633396966,0.9501137406357136,0.3171959656542572,"[0.9501137406357135, 0.9097282622697032, 0.4988836481226315, 0.09575451779210722]","[0.3171959656542572, 0.42816720266313113, 1.0484861243448917, 1.4748948742282504]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,435,1436,1,missing,1,5,4,4,True,1.9308409215010866e-15,True,4,5,3.983020632431942,0.9957551581079856,0.7966041264863885,0.05,0.04,0.9457551581079856,0.7566041264863884,0.9990255693015336,0.0441494958551488,"[0.9990255693015336, 0.9989441927581131, 0.9979450056631075, 0.9955826483725955]","[0.04414949585514885, 0.045956350646421194, 0.06412017711248126, 0.09402773664908937]",4.0,5.0,3.73138253135206,0.9328456328380148,0.746276506270412,0.05,0.04,0.8828456328380149,0.7062765062704119,0.9988380872503538,0.0482107420864286,"[0.9988380872503538, 0.9911652640534603, 0.9539796371068139, 0.9171800685413416]","[0.04821074208642869, 0.13302462509958013, 0.3045578394857545, 0.40985134352257774]",4,3,0.255375728673296,0.063843932168324,0.0851252428910986,0.03,0.04,0.033843932168324,0.0451252428910986,0.3950338981394777,1.1646915767442936,"[0.3950338981394777, 0.294329493479664, 0.1126680844872638]","[1.1646915767442936, 1.2720424678682185, 1.457888500341101]",4,3,0.003737627593416,0.000934406898354,0.001245875864472,0.03,0.04,-0.0290655931016459,-0.0387541241355279,0.0564155347309158,1.5143508233838614,"[0.056415534730915866, 0.023478783885105044, 0.001913567797967146]","[1.5143508233838614, 1.5473153852483563, 1.5688827578290956]",4.0,0.0,,,,,,,,,,[],[],4,4,0.2667012616670293,0.0666753154167573,0.0666753154167573,0.04,0.04,0.0266753154167573,0.0266753154167573,0.3874575513274278,1.1729242106719586,"[0.3874575513274278, 0.29012826141601306, 0.18000477531991252, 0.0013343073605465207]","[1.1729242106719586, 1.2764354655873764, 1.389805020934007, 1.5694620190384216]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,435,1436,2,missing,2,5,3,3,True,1.9308409215010866e-15,True,3,5,2.985410986713783,0.995136995571261,0.5970821973427566,0.05,0.03,0.945136995571261,0.5670821973427566,0.9989664608335768,0.0454690498993683,"[0.9989664608335768, 0.997950228179256, 0.9957772536668991]","[0.04546904989936836, 0.06403862060531562, 0.0919317313590767]",3.0,5.0,2.7899020302206328,0.9299673434068776,0.5579804060441266,0.05,0.03,0.8799673434068775,0.5279804060441265,0.9952725803753946,0.0972743447855044,"[0.9952725803753946, 0.9774119521633035, 0.9186949421553687]","[0.09727434478550444, 0.2129488222700635, 0.40603285649808013]",3,3,0.1986432059801318,0.0662144019933772,0.0662144019933772,0.03,0.03,0.0362144019933772,0.0362144019933772,0.3913936516503312,1.1686507498850371,"[0.39139365165033124, 0.19892203562368566, 0.07670879461496]","[1.1686507498850371, 1.3705384755002692, 1.4940121034648008]",3,3,0.0031342494869823,0.0010447498289941,0.0010447498289941,0.03,0.03,-0.0289552501710058,-0.0289552501710058,0.0507977352666379,1.5199767196248477,"[0.05079773526663795, 0.023457576218562336, 0.001892537110131535]","[1.5199767196248477, 1.5473365987574321, 1.5689037885550141]",3.0,0.0,,,,,,,,,,[],[],3,4,0.2058959199982817,0.0686319733327605,0.0514739799995704,0.04,0.03,0.0286319733327605,0.0214739799995704,0.38459216642664,1.1760303600011384,"[0.38459216642664007, 0.2193903098768044, 0.09926065410677622]","[1.1760303600011384, 1.349606815067844, 1.4713719485382484]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,435,1436,4,missing,4,5,1,1,True,1.9308409215010866e-15,True,1,5,0.9916936821269492,0.9916936821269492,0.1983387364253898,0.05,0.01,0.9416936821269491,0.1883387364253898,0.9958381806935048,0.0912656485715226,[0.9958381806935047],[0.09126564857152264],1.0,5.0,0.9630531279712192,0.9630531279712192,0.1926106255942438,0.05,0.01,0.9130531279712192,0.1826106255942438,0.981352703145622,0.1934194425976543,[0.981352703145622],[0.19341944259765434],1,3,0.0306770812066097,0.0306770812066097,0.0102256937355365,0.03,0.01,0.0006770812066097,0.0002256937355365,0.1751487402370046,1.3947394850952437,[0.1751487402370046],[1.3947394850952437],1,3,0.0020365270508788,0.0020365270508788,0.0006788423502929,0.03,0.01,-0.0279634729491211,-0.009321157649707,0.045127896592671,1.5256530987840906,[0.04512789659267106],[1.5256530987840906],1.0,0.0,,,,,,,,,,[],[],1,4,0.0462978901193361,0.0462978901193361,0.011574472529834,0.04,0.01,0.0062978901193361,0.001574472529834,0.2151694451341456,1.353930990979519,[0.21516944513414565],[1.353930990979519],full_grid_extension
fullgrid_formal_20260817,2,2951145736,435,1436,6,extra,6,5,1,1,True,1.9308409215010866e-15,True,1,5,0.0029933542187153,0.0029933542187153,0.000598670843743,0.05,0.01,-0.0470066457812846,-0.0094013291562569,0.0547115547093601,1.516057440075849,[0.054711554709360184],[1.516057440075849],1.0,0.0,,,,,,,,,,[],[],1,3,0.8307924154949533,0.8307924154949533,0.2769308051649844,0.03,0.01,0.8007924154949533,0.2669308051649844,0.911478148665646,0.4239330288691722,[0.9114781486656459],[0.4239330288691722],1,3,0.936705307496716,0.936705307496716,0.3122351024989053,0.03,0.01,0.906705307496716,0.3022351024989053,0.967835372104531,0.2543169263969243,[0.967835372104531],[0.2543169263969243],1.0,4.0,0.8331001834610623,0.8331001834610623,0.2082750458652655,0.04,0.01,0.7931001834610623,0.1982750458652655,0.9127432187976322,0.420847051215205,[0.9127432187976322],[0.420847051215205],1,4,0.8523260108562776,0.8523260108562776,0.2130815027140694,0.04,0.01,0.8123260108562775,0.2030815027140693,0.9232150404192284,0.3944318597207621,[0.9232150404192284],[0.39443185972076217],full_grid_extension
fullgrid_formal_20260817,2,2951145736,435,1436,8,extra,8,5,3,3,True,1.9308409215010866e-15,True,3,5,0.0051813568562037,0.0017271189520679,0.0010362713712407,0.05,0.03,-0.048272881047932,-0.0289637286287592,0.0608614992353284,1.509897191721658,"[0.060861499235328444, 0.03674959757630688, 0.011256191407904648]","[1.5098971917216581, 1.534038452263801, 1.5595398976767352]",3.0,0.0,,,,,,,,,,[],[],3,3,1.1600291272228975,0.3866763757409658,0.3866763757409658,0.03,0.03,0.3566763757409659,0.3566763757409659,0.91811446874868,0.4075000261124484,"[0.9181144687486801, 0.5624335623830701, 0.027630371012995248]","[0.4075000261124484, 0.9734702633416789, 1.5431624388971075]",3,3,1.3081750953845697,0.4360583651281899,0.4360583651281899,0.03,0.03,0.4060583651281899,0.4060583651281899,0.9723911820253388,0.2355283542044472,"[0.9723911820253388, 0.6014323944625777, 0.030158902416108246]","[0.23552835420444726, 0.9255035201471492, 1.5406328506209883]",3.0,4.0,1.6956034754249367,0.5652011584749789,0.4239008688562342,0.04,0.03,0.5252011584749788,0.3939008688562342,0.9437497185646372,0.3370035212912724,"[0.9437497185646371, 0.8939076193558988, 0.07661013112881794]","[0.3370035212912724, 0.4648080601297909, 1.494111058141573]",3,4,1.7424091859742603,0.5808030619914201,0.4356022964935651,0.04,0.03,0.54080306199142,0.405602296493565,0.9483103926196128,0.3229277066510918,"[0.9483103926196127, 0.9103811146801846, 0.11967794808385152]","[0.32292770665109183, 0.42659211931584307, 1.450830834083173]",full_grid_extension
fullgrid_formal_20260817,2,2951145736,435,1436,9,extra,9,5,4,4,True,1.9308409215010866e-15,True,4,5,0.0053130348762539,0.0013282587190634,0.0010626069752507,0.05,0.04,-0.0486717412809365,-0.0389373930247492,0.0617218434796225,1.5090352268686875,"[0.06172184347962257, 0.036754514632709526, 0.011521870893797425, 0.0044498380814969474]","[1.5090352268686875, 1.534033531883263, 1.5592742009577372, 1.5663464740280177]",4.0,0.0,,,,,,,,,,[],[],4,3,1.3379951194035862,0.3344987798508965,0.4459983731345287,0.03,0.04,0.3044987798508966,0.4059983731345287,0.9183651373461748,0.4068670641068379,"[0.9183651373461749, 0.5709897599656502, 0.4105743390971927]","[0.40686706410683793, 0.9630853593002094, 1.147712476687114]",4,3,1.4981716466441497,0.3745429116610373,0.4993905488813832,0.03,0.04,0.3445429116610373,0.4593905488813832,0.9723911864465778,0.2355283352581834,"[0.9723911864465778, 0.6150523704681963, 0.417537553696214]","[0.23552833525818345, 0.9083439430144034, 1.140062675921824]",4.0,4.0,1.8804008961964216,0.4701002240491054,0.4701002240491054,0.04,0.04,0.4301002240491054,0.4301002240491054,0.9437754664849156,0.3369256445262448,"[0.9437754664849156, 0.8944248719866209, 0.42884951726000115, 0.0760329203383783]","[0.3369256445262448, 0.46365279444528557, 1.1275774724685406, 1.494689957439726]",4,4,1.9500722228719247,0.4875180557179812,0.4875180557179812,0.04,0.04,0.4475180557179812,0.4475180557179812,0.9483883051623176,0.3226821022795307,"[0.9483883051623175, 0.9106461310082669, 0.45511259367264995, 0.11928116642412417]","[0.32268210227953076, 0.4259511766011068, 1.0982976686537615, 1.4512304785343444]",full_grid_extension
