run_id,replication,r_used,forecast_origin_index,eig_rank,eigenvalue,exceeds_mp_edge,sq_proj_Q_F,sq_proj_Q_F_unique,sq_proj_Q_C,sq_proj_Q_C_unique,sq_proj_Q_C_full,sq_proj_Q_P4,source
fullgrid_formal_20260817,2,4,166,2,4.231606710007327,True,0.0105368325783495,0.1213992430920611,0.8211053819541645,0.9319677924678752,0.8301914403499832,0.8373023337363232,full_grid_extension
fullgrid_formal_20260817,2,4,166,3,3.5332633303569394,True,0.0045687666307333,0.0535498936506719,0.3222659570102568,0.371247084030195,0.8269910085067318,0.8454868695135848,full_grid_extension
fullgrid_formal_20260817,2,4,166,4,1.5619056711691748,False,0.0011762083795981,0.0137677835450487,0.0988789148375546,0.1114704900030052,0.1229796940289213,0.1470436594880012,full_grid_extension
fullgrid_formal_20260817,2,4,166,5,1.4921848060167835,False,0.0006246984727272,0.0028975960264676,0.1889875521621878,0.1912604497159278,0.2258315762003682,0.2563715827107377,full_grid_extension
fullgrid_formal_20260817,2,4,166,6,1.4598341166982347,False,0.0006338359612338,0.0017301125408054,0.0549113673342639,0.0560076439138353,0.0948707426826959,0.0959093554580851,full_grid_extension
fullgrid_formal_20260817,2,4,166,7,1.4394578476727686,False,0.0001411266474167,0.0129880157224344,0.0824902071265684,0.0953370962015861,0.1022253935073874,0.0898705022852188,full_grid_extension
fullgrid_formal_20260817,2,4,166,8,1.385855588929829,False,0.0002046071131329,0.0009324362951481,0.005400188862467,0.0061280180444822,0.0070586923899053,0.0093414450076226,full_grid_extension
fullgrid_formal_20260817,2,6,166,1,4.336848221860469,True,0.0009099179958798,0.0481519883646177,0.34028181518606,0.3875238855547973,0.8448183740064527,0.8674190289451683,full_grid_extension
fullgrid_formal_20260817,2,6,166,2,1.73814755836608,True,0.0001774995882512,0.013504074320517,0.1374443009302555,0.1507708756625214,0.1516472077859141,0.1902642719083998,full_grid_extension
fullgrid_formal_20260817,2,6,166,3,1.7215581965349016,False,9.512938208454668e-05,0.0048040935081716,0.1260281622899465,0.1307371264160335,0.1839996143960191,0.1862326620548499,full_grid_extension
fullgrid_formal_20260817,2,6,166,4,1.6397059617992458,False,8.953559671326978e-05,0.0016719880305711,0.0448367758034307,0.0464192282372885,0.0506393936400651,0.0424922426396619,full_grid_extension
fullgrid_formal_20260817,2,6,166,5,1.6079827420430102,False,0.0002505789138594,0.0097044684487783,0.0601026448346626,0.0695565343695814,0.0812458690618003,0.0943631682942537,full_grid_extension
fullgrid_formal_20260817,2,6,166,6,1.584220710386029,False,0.000589071835022,0.0006055369347201,0.0240288728282119,0.02404533792791,0.0457569666159801,0.0355058404393496,full_grid_extension
